d1,type,d2
DB00278,0,DB00343
DB01075,0,DB09167
DB01118,0,DB00381
DB00215,0,DB01228
DB01435,0,DB00270
DB00918,0,DB00622
DB00343,0,DB01466
DB01355,0,DB00227
DB01219,0,DB01149
DB00608,0,DB01149
DB01576,0,DB06595
DB00736,0,DB13956
DB01120,0,DB00951
DB05351,0,DB09198
DB00283,0,DB01149
DB00270,0,DB00367
DB06203,0,DB00482
DB00477,0,DB00674
DB00215,0,DB00788
DB00257,0,DB00998
DB01016,0,DB01026
DB00482,0,DB00836
DB01142,0,DB00678
DB05219,0,DB08899
DB06403,0,DB00176
DB01075,0,DB09053
DB06016,0,DB00283
DB13952,0,DB06595
DB00544,0,DB01259
DB00320,0,DB13952
DB09223,0,DB00343
DB01435,0,DB00501
DB00363,0,DB00216
DB06772,0,DB00254
DB00395,0,DB00622
DB00169,0,DB00924
DB01097,0,DB14011
DB00176,0,DB01018
DB00289,0,DB00332
DB00802,0,DB01149
DB01151,0,DB01028
DB00907,0,DB04840
DB00589,0,DB00264
DB00343,0,DB13952
DB00320,0,DB01227
DB00201,0,DB06148
DB00320,0,DB09262
DB00289,0,DB00741
DB01075,0,DB00327
DB00257,0,DB00602
DB01151,0,DB01241
DB00501,0,DB00843
DB00261,0,DB00201
DB00748,0,DB09119
DB00257,0,DB01206
DB05676,0,DB04855
DB01118,0,DB01075
DB00188,0,DB00176
DB05219,0,DB00295
DB00446,0,DB00333
DB04920,0,DB01026
DB00544,0,DB09198
DB06413,0,DB00216
DB01241,0,DB01167
DB13954,0,DB00227
DB01435,0,DB09119
DB00091,0,DB00783
DB00199,0,DB01221
DB00446,0,DB00604
DB00289,0,DB09198
DB00636,0,DB01167
DB08865,0,DB05351
DB00568,0,DB09198
DB06403,0,DB00227
DB01211,0,DB09198
DB06413,0,DB00371
DB03128,0,DB00502
DB01211,0,DB01068
DB04855,0,DB01196
DB00586,0,DB00736
DB09555,0,DB09167
DB04846,0,DB00343
DB00584,0,DB00176
DB00322,0,DB05381
DB00531,0,DB01149
DB00568,0,DB00951
DB00482,0,DB00257
DB13874,0,DB00199
DB01274,0,DB00472
DB00889,0,DB00227
DB01012,0,DB01218
DB05541,0,DB09167
DB01195,0,DB06595
DB06292,0,DB00343
DB01242,0,DB00674
DB01156,0,DB00731
DB00586,0,DB00320
DB01380,0,DB00091
DB11737,0,DB09198
DB00363,0,DB00745
DB01234,0,DB01167
DB00531,0,DB00343
DB01118,0,DB00327
DB01118,0,DB00773
DB00783,0,DB06595
DB01558,0,DB00215
DB00201,0,DB00655
DB00199,0,DB01466
DB00531,0,DB09119
DB01431,0,DB01211
DB06626,0,DB00320
DB00254,0,DB00643
DB00608,0,DB01235
DB00185,0,DB06595
DB01241,0,DB04871
DB01211,0,DB00390
DB01118,0,DB01110
DB00195,0,DB00455
DB00356,0,DB00091
DB08865,0,DB06700
DB00136,0,DB01149
DB01156,0,DB00889
DB00316,0,DB00289
DB04855,0,DB00977
DB01026,0,DB00598
DB00199,0,DB06738
DB00199,0,DB00458
DB00356,0,DB01211
DB00921,0,DB01029
DB00446,0,DB00472
DB00835,0,DB01167
DB01118,0,DB00276
DB00482,0,DB01029
DB00201,0,DB00502
DB00613,0,DB04861
DB00612,0,DB00907
DB00501,0,DB00332
DB00343,0,DB00499
DB00283,0,DB00455
DB00169,0,DB06701
DB00316,0,DB00195
DB00278,0,DB00254
DB00672,0,DB01097
DB00245,0,DB01156
DB01118,0,DB01197
DB00091,0,DB00987
DB01558,0,DB00951
DB00169,0,DB09555
DB00136,0,DB00343
DB00490,0,DB00482
DB00207,0,DB00370
DB00731,0,DB01149
DB09198,0,DB09048
DB09167,0,DB00712
DB00608,0,DB00951
DB00736,0,DB09166
DB01380,0,DB00254
DB13956,0,DB09198
DB00496,0,DB00502
DB00496,0,DB08868
DB00521,0,DB00502
DB00608,0,DB00983
DB06789,0,DB00619
DB09167,0,DB00458
DB09167,0,DB01357
DB00254,0,DB09195
DB00482,0,DB00544
DB01012,0,DB01171
DB00180,0,DB00227
DB00343,0,DB01039
DB00257,0,DB01227
DB00629,0,DB00281
DB00757,0,DB00678
DB05219,0,DB00544
DB00773,0,DB00281
DB00637,0,DB00169
DB01559,0,DB09198
DB00199,0,DB08868
DB00602,0,DB01026
DB01118,0,DB01244
DB00289,0,DB00482
DB00501,0,DB01576
DB00322,0,DB00448
DB00757,0,DB01026
DB01012,0,DB01167
DB00446,0,DB00586
DB01156,0,DB01159
DB00343,0,DB00745
DB00918,0,DB09167
DB06413,0,DB13956
DB01029,0,DB01097
DB00521,0,DB00363
DB00575,0,DB00619
DB05219,0,DB00814
DB01012,0,DB00568
DB00283,0,DB00741
DB08875,0,DB00343
DB00199,0,DB00690
DB00289,0,DB00773
DB00176,0,DB01016
DB00297,0,DB01171
DB09119,0,DB01296
DB00918,0,DB00501
DB04855,0,DB00951
DB00446,0,DB00983
DB00257,0,DB09166
DB04920,0,DB00907
DB05812,0,DB01018
DB01159,0,DB00951
DB01118,0,DB00451
DB00643,0,DB01149
DB05812,0,DB00796
DB01118,0,DB00201
DB13953,0,DB00379
DB08907,0,DB00091
DB00802,0,DB00283
DB00367,0,DB00227
DB09555,0,DB01403
DB00951,0,DB00622
DB00921,0,DB01101
DB01223,0,DB00201
DB00185,0,DB00951
DB01558,0,DB00199
DB01211,0,DB01142
DB00201,0,DB00724
DB09167,0,DB13954
DB00636,0,DB00343
DB09026,0,DB00176
DB01197,0,DB08893
DB00215,0,DB09555
DB00869,0,DB00227
DB01242,0,DB00623
DB09039,0,DB01171
DB00482,0,DB00757
DB00169,0,DB00933
DB01410,0,DB00283
DB00829,0,DB01259
DB00169,0,DB01206
DB04840,0,DB08893
DB01426,0,DB00257
DB00356,0,DB00619
DB00289,0,DB05381
DB00328,0,DB01026
DB00343,0,DB00883
DB00270,0,DB00814
DB00188,0,DB01227
DB00613,0,DB00195
DB06016,0,DB00363
DB06016,0,DB08893
DB01191,0,DB00281
DB01418,0,DB00283
DB01426,0,DB00501
DB00169,0,DB00091
DB01065,0,DB06595
DB01558,0,DB09167
DB00530,0,DB08893
DB06605,0,DB01097
DB00316,0,DB01118
DB00215,0,DB00849
DB00316,0,DB00501
DB01118,0,DB01393
DB00907,0,DB00514
DB00476,0,DB09198
DB06203,0,DB00188
DB09026,0,DB00343
DB00482,0,DB00254
DB00612,0,DB00482
DB00188,0,DB00883
DB13953,0,DB00622
DB00257,0,DB00927
DB00802,0,DB00619
DB00843,0,DB06595
DB06292,0,DB00254
DB00257,0,DB00531
DB01218,0,DB08893
DB04855,0,DB01126
DB01241,0,DB00328
DB00289,0,DB12161
DB00748,0,DB00227
DB08865,0,DB00808
DB00918,0,DB00281
DB00188,0,DB00907
DB08865,0,DB01259
DB01221,0,DB00622
DB06413,0,DB00988
DB01418,0,DB00379
DB00869,0,DB01026
DB00988,0,DB01026
DB00972,0,DB01012
DB11817,0,DB00283
DB00612,0,DB01167
DB00333,0,DB00422
DB00257,0,DB00836
DB04794,0,DB01248
DB00521,0,DB04871
DB00951,0,DB00933
DB01435,0,DB00195
DB06148,0,DB08893
DB01156,0,DB00490
DB01101,0,DB01355
DB01026,0,DB01097
DB00343,0,DB00458
DB01194,0,DB00283
DB04855,0,DB09262
DB12267,0,DB00619
DB00276,0,DB06595
DB00320,0,DB01355
DB00188,0,DB00990
DB01159,0,DB01149
DB01118,0,DB00602
DB00240,0,DB01026
DB01242,0,DB00836
DB00169,0,DB04946
DB00283,0,DB13956
DB00951,0,DB01206
DB04855,0,DB00584
DB04855,0,DB00655
DB06203,0,DB08893
DB01071,0,DB00622
DB08865,0,DB00822
DB00951,0,DB01233
DB01075,0,DB00757
DB00240,0,DB00091
DB00254,0,DB00199
DB00328,0,DB00745
DB08865,0,DB00647
DB06772,0,DB00283
DB00758,0,DB01149
DB00320,0,DB01221
DB00169,0,DB01171
DB01151,0,DB00731
DB00814,0,DB01149
DB01559,0,DB01241
DB00201,0,DB00091
DB06413,0,DB00849
DB00283,0,DB00987
DB03128,0,DB01156
DB00482,0,DB00379
DB00180,0,DB00619
DB00257,0,DB01094
DB04846,0,DB00199
DB06292,0,DB01029
DB01628,0,DB00322
DB01418,0,DB00257
DB01241,0,DB01050
DB01211,0,DB09078
DB05676,0,DB00619
DB06626,0,DB00446
DB00694,0,DB00281
DB00215,0,DB01028
DB00169,0,DB01026
DB00320,0,DB00889
DB06413,0,DB00289
DB01151,0,DB00199
DB00477,0,DB09555
DB11737,0,DB01167
DB01114,0,DB09167
DB00188,0,DB00395
DB00446,0,DB00672
DB00195,0,DB00589
DB00195,0,DB00333
DB00521,0,DB00215
DB00546,0,DB00188
DB00736,0,DB00622
DB01223,0,DB00320
DB01259,0,DB00814
DB04855,0,DB14011
DB06736,0,DB09167
DB00257,0,DB00978
DB00748,0,DB00997
DB00176,0,DB00371
DB01241,0,DB00333
DB00575,0,DB00363
DB01012,0,DB00283
DB00918,0,DB09039
DB03756,0,DB00622
DB00283,0,DB11737
DB05039,0,DB01026
DB01242,0,DB00270
DB01050,0,DB00951
DB01259,0,DB00784
DB06413,0,DB05246
DB01075,0,DB01028
DB01274,0,DB01241
DB00990,0,DB00270
DB00363,0,DB01576
DB00748,0,DB00501
DB00655,0,DB00678
DB01274,0,DB01151
DB00783,0,DB00678
DB05219,0,DB05381
DB00748,0,DB00254
DB08865,0,DB00655
DB01050,0,DB01026
DB00176,0,DB11828
DB00294,0,DB00227
DB03128,0,DB01075
DB01244,0,DB00176
DB01380,0,DB01026
DB12010,0,DB00619
DB01223,0,DB00199
DB01211,0,DB05039
DB01191,0,DB09167
DB00843,0,DB08893
DB00546,0,DB01026
DB04855,0,DB01177
DB06700,0,DB00619
DB00608,0,DB01107
DB00188,0,DB00636
DB01418,0,DB00343
DB09167,0,DB00619
DB01016,0,DB00619
DB00176,0,DB00222
DB00201,0,DB04841
DB00604,0,DB00622
DB00170,0,DB06595
DB00316,0,DB00907
DB00297,0,DB00281
DB00918,0,DB00951
DB00586,0,DB00379
DB01128,0,DB00283
DB00278,0,DB00188
DB00945,0,DB09167
DB08865,0,DB06702
DB01118,0,DB00332
DB00363,0,DB01466
DB01156,0,DB01466
DB00254,0,DB01126
DB00254,0,DB00472
DB01075,0,DB00598
DB00835,0,DB00907
DB00546,0,DB06413
DB08932,0,DB00745
DB00490,0,DB00169
DB00297,0,DB00477
DB00501,0,DB04855
DB01118,0,DB00712
DB00751,0,DB00619
DB00176,0,DB00933
DB00176,0,DB11633
DB00977,0,DB00227
DB00262,0,DB00176
DB00972,0,DB00169
DB00869,0,DB01095
DB00796,0,DB09198
DB00544,0,DB06725
DB06016,0,DB01075
DB00672,0,DB01029
DB03128,0,DB00195
DB06772,0,DB00482
DB06772,0,DB00320
DB00514,0,DB01023
DB00320,0,DB08906
DB00997,0,DB00753
DB00951,0,DB01149
DB01075,0,DB01218
DB01242,0,DB06292
DB00482,0,DB13953
DB00270,0,DB09078
DB00758,0,DB01184
DB01184,0,DB00678
DB00482,0,DB01181
DB00514,0,DB01095
DB00482,0,DB01242
DB00327,0,DB04871
DB01167,0,DB09078
DB00283,0,DB00845
DB01435,0,DB00379
DB00207,0,DB01012
DB08875,0,DB00322
DB01184,0,DB06595
DB00289,0,DB13074
DB01241,0,DB00222
DB12001,0,DB00257
DB00270,0,DB00603
DB03128,0,DB00622
DB01118,0,DB01171
DB01435,0,DB00622
DB12161,0,DB00264
DB00988,0,DB01029
DB01211,0,DB00458
DB01466,0,DB04871
DB01118,0,DB01544
DB01167,0,DB06148
DB01194,0,DB00257
DB00477,0,DB00257
DB08865,0,DB00947
DB00672,0,DB00257
DB00972,0,DB04855
DB00215,0,DB00575
DB00169,0,DB00575
DB09026,0,DB04855
DB01075,0,DB00472
DB05219,0,DB01065
DB01426,0,DB04855
DB00502,0,DB00327
DB00343,0,DB06789
DB08907,0,DB00270
DB00612,0,DB00477
DB00276,0,DB00608
DB01242,0,DB00589
DB00751,0,DB06595
DB00185,0,DB00270
DB00343,0,DB00655
DB01050,0,DB00622
DB00448,0,DB09198
DB00289,0,DB01039
DB01167,0,DB01587
DB01184,0,DB01029
DB13954,0,DB00176
DB08912,0,DB00176
DB00835,0,DB01241
DB00257,0,DB01159
DB00201,0,DB00215
DB00207,0,DB00270
DB00283,0,DB01018
DB04920,0,DB00281
DB00091,0,DB00530
DB01075,0,DB01233
DB00343,0,DB01355
DB01166,0,DB00379
DB00297,0,DB00201
DB05351,0,DB00622
DB01431,0,DB00257
DB05381,0,DB01167
DB00758,0,DB01221
DB01029,0,DB01065
DB00169,0,DB00370
DB09198,0,DB06148
DB00530,0,DB04871
DB00987,0,DB00320
DB00783,0,DB00176
DB01431,0,DB00188
DB00169,0,DB09053
DB00316,0,DB00496
DB01559,0,DB04855
DB00289,0,DB08893
DB01114,0,DB01012
DB00969,0,DB00343
DB01101,0,DB01029
DB00185,0,DB00472
DB00363,0,DB06148
DB00254,0,DB08893
DB06413,0,DB00363
DB00588,0,DB00176
DB00546,0,DB00343
DB00201,0,DB13874
DB00945,0,DB01026
DB00222,0,DB09198
DB00188,0,DB00170
DB00289,0,DB06700
DB00501,0,DB01228
DB01118,0,DB00845
DB00257,0,DB00371
DB06403,0,DB00320
DB01211,0,DB01234
DB00289,0,DB00762
DB01075,0,DB00422
DB06403,0,DB00343
DB12483,0,DB08865
DB09039,0,DB00422
DB06216,0,DB00343
DB00951,0,DB00333
DB00647,0,DB00270
DB00297,0,DB00199
DB00207,0,DB00356
DB04855,0,DB01110
DB06016,0,DB00257
DB01068,0,DB01026
DB01227,0,DB01149
DB00283,0,DB09048
DB00317,0,DB06595
DB04840,0,DB00458
DB00673,0,DB06413
DB00195,0,DB00188
DB00321,0,DB00289
DB00472,0,DB01050
DB01118,0,DB00328
DB09039,0,DB01028
DB00907,0,DB00216
DB00176,0,DB00772
DB00257,0,DB00530
DB00199,0,DB00836
DB06626,0,DB00281
DB01211,0,DB00843
DB00320,0,DB00499
DB00283,0,DB01235
DB12001,0,DB04855
DB00257,0,DB01221
DB00758,0,DB00751
DB00321,0,DB00482
DB00316,0,DB01026
DB00188,0,DB01156
DB01211,0,DB00688
DB06292,0,DB00502
DB00608,0,DB01218
DB00501,0,DB06738
DB00257,0,DB08899
DB00188,0,DB00297
DB01234,0,DB00270
DB12267,0,DB00091
DB00316,0,DB01023
DB01355,0,DB09198
DB00402,0,DB01023
DB12001,0,DB00289
DB00307,0,DB08865
DB00169,0,DB01071
DB00356,0,DB00472
DB00343,0,DB00736
DB01026,0,DB11828
DB00918,0,DB00472
DB00324,0,DB01167
DB00245,0,DB00363
DB08918,0,DB06595
DB00199,0,DB01006
DB01211,0,DB00091
DB01196,0,DB01167
DB05219,0,DB13954
DB01026,0,DB00371
DB01156,0,DB00317
DB00254,0,DB00281
DB00530,0,DB00281
DB00254,0,DB13956
DB01118,0,DB00988
DB01576,0,DB09167
DB09166,0,DB01241
DB01156,0,DB09053
DB09061,0,DB00622
DB00363,0,DB01023
DB01171,0,DB00622
DB00477,0,DB01211
DB00297,0,DB01026
DB01274,0,DB00176
DB00281,0,DB06595
DB00865,0,DB00758
DB00866,0,DB00496
DB00531,0,DB00472
DB01101,0,DB00343
DB04920,0,DB04871
DB00907,0,DB08893
DB00195,0,DB01218
DB00608,0,DB04841
DB00343,0,DB00688
DB01274,0,DB00544
DB00814,0,DB06595
DB06413,0,DB00188
DB04840,0,DB04871
DB01435,0,DB00176
DB06413,0,DB00829
DB06203,0,DB00619
DB00176,0,DB08918
DB00283,0,DB01167
DB01242,0,DB00983
DB00176,0,DB00455
DB00612,0,DB01211
DB06203,0,DB00176
DB01012,0,DB00934
DB00254,0,DB00317
DB00866,0,DB01151
DB00918,0,DB00195
DB01012,0,DB06595
DB00363,0,DB01159
DB00907,0,DB01218
DB01151,0,DB01107
DB01167,0,DB00916
DB01426,0,DB00472
DB01211,0,DB14011
DB00988,0,DB09198
DB09119,0,DB01016
DB00257,0,DB00622
DB13952,0,DB00622
DB00343,0,DB13956
DB00501,0,DB01071
DB00619,0,DB00724
DB00188,0,DB01407
DB01248,0,DB00199
DB00477,0,DB01206
DB00270,0,DB00281
DB13953,0,DB00176
DB00865,0,DB00343
DB00240,0,DB00289
DB09198,0,DB00678
DB01211,0,DB01628
DB01197,0,DB00343
DB00343,0,DB01253
DB00322,0,DB04841
DB01075,0,DB00678
DB00307,0,DB00544
DB01012,0,DB04920
DB00951,0,DB00731
DB00320,0,DB09166
DB00199,0,DB09262
DB00289,0,DB01227
DB04855,0,DB01039
DB06772,0,DB00678
DB00869,0,DB00254
DB00257,0,DB00745
DB00266,0,DB09167
DB00951,0,DB00422
DB01195,0,DB00458
DB00188,0,DB00588
DB04871,0,DB00295
DB00276,0,DB00622
DB00201,0,DB01065
DB00758,0,DB01159
DB01223,0,DB00343
DB06016,0,DB00169
DB00883,0,DB00270
DB00482,0,DB00619
DB08893,0,DB01149
DB00257,0,DB06595
DB04855,0,DB00783
DB13874,0,DB01259
DB00091,0,DB00451
DB00257,0,DB05381
DB00619,0,DB00643
DB01466,0,DB00270
DB00270,0,DB01149
DB00216,0,DB01097
DB00805,0,DB00622
DB00835,0,DB00472
DB01167,0,DB01227
DB00784,0,DB06595
DB00346,0,DB00254
DB00477,0,DB00169
DB01466,0,DB00264
DB00262,0,DB00281
DB00254,0,DB00836
DB00289,0,DB00370
DB05219,0,DB00402
DB00195,0,DB00215
DB04855,0,DB01215
DB00748,0,DB04855
DB00748,0,DB00257
DB00496,0,DB01576
DB00482,0,DB01235
DB01156,0,DB01218
DB00176,0,DB00332
DB01097,0,DB00916
DB00283,0,DB00977
DB05219,0,DB00370
DB01068,0,DB00270
DB01156,0,DB01576
DB00091,0,DB00990
DB00254,0,DB00883
DB00872,0,DB00176
DB00829,0,DB00472
DB00283,0,DB04855
DB08865,0,DB01466
DB01191,0,DB09039
DB00257,0,DB00949
DB00248,0,DB01149
DB01156,0,DB00924
DB01012,0,DB01028
DB00477,0,DB00531
DB06413,0,DB00472
DB06292,0,DB00678
DB06413,0,DB01296
DB00623,0,DB00622
DB01559,0,DB09119
DB00482,0,DB00199
DB00188,0,DB00947
DB01118,0,DB00647
DB01118,0,DB01012
DB00321,0,DB00501
DB04574,0,DB01149
DB01211,0,DB00951
DB09167,0,DB00544
DB00289,0,DB00207
DB00590,0,DB01026
DB00477,0,DB13874
DB01023,0,DB01181
DB01126,0,DB00270
DB13953,0,DB01097
DB00501,0,DB00499
DB00678,0,DB01171
DB01240,0,DB00544
DB00320,0,DB00379
DB00289,0,DB04920
DB13955,0,DB01097
DB00988,0,DB08893
DB00320,0,DB01159
DB01101,0,DB06725
DB00283,0,DB01071
DB01118,0,DB11828
DB09061,0,DB01167
DB09167,0,DB00530
DB01012,0,DB00343
DB00907,0,DB00333
DB01234,0,DB04855
DB00482,0,DB06595
DB00907,0,DB06701
DB00262,0,DB09167
DB00472,0,DB01120
DB01211,0,DB00898
DB01156,0,DB08868
DB00245,0,DB00458
DB01156,0,DB00201
DB00207,0,DB01355
DB00496,0,DB00622
DB01195,0,DB04871
DB01075,0,DB00623
DB00297,0,DB00283
DB00289,0,DB06777
DB01101,0,DB00712
DB00918,0,DB00169
DB00608,0,DB01228
DB00264,0,DB00745
DB00188,0,DB05351
DB01628,0,DB01403
DB00921,0,DB00476
DB00496,0,DB01149
DB01149,0,DB11828
DB00446,0,DB00169
DB00637,0,DB00195
DB00773,0,DB06595
DB01136,0,DB04871
DB00637,0,DB00270
DB01242,0,DB01071
DB06738,0,DB01097
DB01228,0,DB08893
DB00736,0,DB00951
DB08918,0,DB00227
DB09026,0,DB00257
DB00327,0,DB00619
DB00240,0,DB08865
DB01075,0,DB00455
DB00518,0,DB00283
DB01118,0,DB08907
DB00199,0,DB00731
DB00496,0,DB00227
DB00215,0,DB00683
DB00363,0,DB01028
DB05219,0,DB00471
DB01223,0,DB00283
DB00514,0,DB01097
DB06016,0,DB00264
DB01211,0,DB00758
DB00199,0,DB00528
DB00589,0,DB01403
DB01016,0,DB01149
DB00199,0,DB06282
DB00502,0,DB01177
DB00951,0,DB01577
DB01248,0,DB00270
DB00176,0,DB00745
DB00655,0,DB00619
DB01026,0,DB14011
DB00472,0,DB00332
DB09223,0,DB00188
DB09053,0,DB00458
DB05351,0,DB00745
DB00169,0,DB00784
DB01211,0,DB00402
DB00983,0,DB00227
DB00472,0,DB01235
DB00199,0,DB01183
DB00169,0,DB01065
DB00176,0,DB00978
DB00227,0,DB01028
DB00289,0,DB01396
DB00207,0,DB00343
DB11737,0,DB00270
DB13955,0,DB01095
DB01151,0,DB01218
DB09061,0,DB00501
DB00531,0,DB01026
DB09555,0,DB00472
DB01118,0,DB13874
DB08875,0,DB09198
DB01023,0,DB00619
DB00283,0,DB01219
DB00977,0,DB00270
DB00496,0,DB01026
DB00289,0,DB00933
DB00215,0,DB01071
DB01026,0,DB00451
DB04855,0,DB12010
DB00972,0,DB01101
DB00866,0,DB00289
DB00257,0,DB09262
DB09061,0,DB00619
DB05541,0,DB00997
DB00289,0,DB01151
DB00257,0,DB11633
DB00544,0,DB00472
DB00195,0,DB01611
DB00254,0,DB13953
DB01101,0,DB01075
DB00865,0,DB00188
DB01241,0,DB01355
DB00972,0,DB00476
DB00907,0,DB00988
DB01380,0,DB08865
DB00496,0,DB00455
DB01075,0,DB00544
DB00988,0,DB06595
DB06738,0,DB09198
DB08865,0,DB01159
DB00091,0,DB00674
DB00257,0,DB00773
DB00983,0,DB00951
DB00346,0,DB08865
DB05541,0,DB00176
DB09555,0,DB00227
DB04855,0,DB00688
DB00289,0,DB00586
DB00188,0,DB01558
DB00446,0,DB01320
DB06605,0,DB00215
DB00521,0,DB00257
DB00215,0,DB11737
DB01244,0,DB00333
DB00297,0,DB00446
DB00608,0,DB00422
DB09119,0,DB13956
DB01012,0,DB00227
DB00283,0,DB08912
DB00748,0,DB01167
DB01426,0,DB00907
DB00889,0,DB01403
DB06203,0,DB00257
DB00802,0,DB01118
DB05219,0,DB01259
DB00598,0,DB00622
DB00482,0,DB00343
DB06292,0,DB00622
DB00188,0,DB00683
DB00254,0,DB00655
DB00188,0,DB00959
DB00283,0,DB00180
DB00835,0,DB05219
DB01136,0,DB00502
DB01028,0,DB00622
DB00678,0,DB00788
DB00476,0,DB13874
DB09198,0,DB00916
DB13874,0,DB00281
DB00283,0,DB00628
DB01218,0,DB01403
DB01012,0,DB01191
DB13952,0,DB09198
DB00446,0,DB09119
DB00988,0,DB04855
DB12483,0,DB01149
DB01075,0,DB00332
DB05812,0,DB00395
DB13954,0,DB00544
DB00907,0,DB01184
DB12483,0,DB01026
DB06292,0,DB09198
DB00482,0,DB01028
DB01156,0,DB01228
DB00169,0,DB01095
DB00924,0,DB00619
DB00482,0,DB00829
DB00216,0,DB01403
DB09167,0,DB00934
DB00395,0,DB00257
DB00199,0,DB01018
DB00091,0,DB13074
DB09167,0,DB00295
