d1,type,d2
DB08906,0,DB00270
DB00612,0,DB00363
DB00889,0,DB06595
DB01223,0,DB00270
DB00546,0,DB00446
DB09119,0,DB04871
DB00518,0,DB09167
DB00199,0,DB00379
DB01101,0,DB09048
DB09198,0,DB00978
DB01576,0,DB04855
DB01429,0,DB00477
DB01211,0,DB01227
DB00283,0,DB00499
DB00446,0,DB13955
DB09167,0,DB01028
DB09119,0,DB01120
DB00322,0,DB00328
DB01197,0,DB00622
DB00477,0,DB01075
DB09223,0,DB01211
DB08868,0,DB01403
DB13953,0,DB00951
DB01167,0,DB01028
DB00199,0,DB00332
DB01175,0,DB00619
DB00188,0,DB00584
DB00835,0,DB01167
DB01410,0,DB00343
DB00927,0,DB09198
DB00907,0,DB08918
DB01151,0,DB00455
DB01012,0,DB01211
DB00869,0,DB01026
DB00647,0,DB04855
DB06736,0,DB09198
DB00257,0,DB00731
DB00356,0,DB00283
DB01211,0,DB00091
DB00907,0,DB00619
DB00969,0,DB00091
DB11901,0,DB00257
DB00921,0,DB05219
DB00731,0,DB01149
DB13955,0,DB00281
DB00318,0,DB00619
DB08865,0,DB01110
DB01114,0,DB09039
DB01012,0,DB01171
DB00169,0,DB01235
DB00918,0,DB00496
DB00188,0,DB00180
DB00195,0,DB00477
DB00969,0,DB00622
DB01118,0,DB01196
DB00502,0,DB00455
DB00257,0,DB06637
DB00546,0,DB00619
DB00446,0,DB01016
DB06413,0,DB13956
DB00835,0,DB01101
DB01228,0,DB00264
DB00363,0,DB09198
DB00254,0,DB04855
DB00472,0,DB00327
DB00593,0,DB00951
DB00988,0,DB00264
DB09119,0,DB14011
DB06772,0,DB01029
DB00608,0,DB00327
DB00254,0,DB00959
DB00316,0,DB08893
DB00757,0,DB01026
DB00188,0,DB00934
DB01211,0,DB00987
DB00829,0,DB00254
DB00199,0,DB00678
DB00254,0,DB00949
DB00289,0,DB00370
DB01023,0,DB00270
DB04871,0,DB01028
DB00972,0,DB00257
DB01095,0,DB00784
DB00343,0,DB04835
DB00281,0,DB08893
DB00188,0,DB00333
DB08865,0,DB01006
DB00091,0,DB01466
DB08865,0,DB01159
DB00289,0,DB09078
DB00207,0,DB00530
DB00188,0,DB00490
DB00320,0,DB01028
DB00185,0,DB00472
DB00584,0,DB01167
DB00289,0,DB11828
DB00501,0,DB01577
DB00169,0,DB01355
DB09167,0,DB00461
DB01283,0,DB06595
DB04846,0,DB01026
DB08865,0,DB01183
DB00544,0,DB00731
DB00207,0,DB00270
DB06016,0,DB00458
DB01241,0,DB01283
DB00356,0,DB08865
DB05541,0,DB00215
DB00921,0,DB01167
DB00612,0,DB00188
DB01156,0,DB01184
DB01156,0,DB00951
DB00883,0,DB00270
DB01151,0,DB01241
DB00604,0,DB09198
DB00829,0,DB00544
DB00195,0,DB00835
DB00278,0,DB00176
DB00169,0,DB01065
DB01126,0,DB00199
DB00215,0,DB00371
DB00476,0,DB09053
DB06413,0,DB00395
DB00169,0,DB01028
DB01118,0,DB01544
DB01240,0,DB09198
DB00546,0,DB00270
DB00240,0,DB01149
DB00257,0,DB04840
DB06203,0,DB00283
DB01218,0,DB00951
DB00176,0,DB00222
DB00307,0,DB00091
DB00091,0,DB00280
DB00320,0,DB00674
DB00568,0,DB00997
DB00589,0,DB04871
DB00446,0,DB01181
DB03756,0,DB01095
DB00201,0,DB00758
DB01241,0,DB14011
DB00490,0,DB00343
DB00254,0,DB06148
DB01426,0,DB00608
DB00521,0,DB01151
DB01026,0,DB05246
DB01136,0,DB00482
DB09198,0,DB00678
DB09167,0,DB00590
DB00289,0,DB00270
DB00320,0,DB14011
DB00289,0,DB00294
DB00343,0,DB01248
DB00199,0,DB00458
DB01241,0,DB01028
DB00612,0,DB00951
DB00216,0,DB01403
DB06292,0,DB01095
DB00395,0,DB09119
DB01118,0,DB00185
DB13955,0,DB01095
DB01191,0,DB04871
DB01219,0,DB00270
DB00289,0,DB01244
DB01244,0,DB00257
DB01075,0,DB01218
DB00176,0,DB01183
DB00199,0,DB04835
DB00270,0,DB00451
DB01156,0,DB00458
DB00283,0,DB11633
DB00322,0,DB00471
DB00751,0,DB00227
DB00320,0,DB09262
DB01118,0,DB00482
DB00501,0,DB00849
DB00619,0,DB00603
DB01175,0,DB09119
DB01242,0,DB01071
DB00254,0,DB00622
DB00637,0,DB00907
DB00289,0,DB09119
DB01211,0,DB00451
DB00983,0,DB01171
DB00921,0,DB00501
DB03128,0,DB01012
DB06203,0,DB06595
DB00289,0,DB01587
DB00482,0,DB01142
DB00091,0,DB00448
DB08893,0,DB00295
DB01223,0,DB09198
DB09119,0,DB01259
DB09555,0,DB00458
DB01050,0,DB00678
DB00343,0,DB00724
DB00972,0,DB00270
DB00188,0,DB00502
DB00289,0,DB09223
DB01175,0,DB01403
DB00322,0,DB01065
DB00091,0,DB04841
DB00257,0,DB01183
DB00245,0,DB01171
DB00169,0,DB09166
DB00169,0,DB00199
DB05812,0,DB01018
DB00918,0,DB00363
DB09167,0,DB00589
DB00921,0,DB00199
DB00934,0,DB08893
DB00370,0,DB01149
DB00297,0,DB00227
DB00278,0,DB08865
DB00590,0,DB00951
DB06789,0,DB00619
DB00482,0,DB00843
DB01206,0,DB00333
DB00188,0,DB00947
DB00829,0,DB06595
DB00736,0,DB09198
DB01075,0,DB04841
DB00091,0,DB01227
DB00472,0,DB00623
DB03128,0,DB01118
DB01026,0,DB01065
DB00328,0,DB00745
DB01197,0,DB00496
DB00343,0,DB00471
DB13954,0,DB01026
DB00969,0,DB00678
DB13955,0,DB00379
DB00199,0,DB04574
DB01587,0,DB01026
DB00972,0,DB01241
DB00289,0,DB06701
DB00476,0,DB00731
DB00289,0,DB00724
DB00758,0,DB00227
DB01466,0,DB00951
DB00322,0,DB00370
DB00276,0,DB00951
DB01244,0,DB06595
DB00969,0,DB00215
DB01101,0,DB13954
DB00546,0,DB01171
DB00845,0,DB01149
DB01095,0,DB14011
DB00176,0,DB01028
DB00199,0,DB08893
DB00472,0,DB01241
DB09039,0,DB00379
DB00283,0,DB01396
DB00647,0,DB00619
DB00169,0,DB04840
DB06203,0,DB00195
DB09061,0,DB00215
DB00207,0,DB00176
DB08907,0,DB01026
DB01156,0,DB04855
DB01095,0,DB01067
DB00297,0,DB00201
DB00757,0,DB08893
DB00257,0,DB00745
DB00169,0,DB00227
DB00476,0,DB01195
DB00758,0,DB00091
DB00207,0,DB00356
DB00215,0,DB00843
DB01211,0,DB06789
DB00195,0,DB01195
DB00757,0,DB01149
DB00945,0,DB00544
DB00604,0,DB01241
DB04841,0,DB01026
DB01435,0,DB00188
DB00207,0,DB01151
DB01248,0,DB01026
DB00636,0,DB08865
DB01259,0,DB00281
DB04920,0,DB06595
DB04855,0,DB11737
DB00316,0,DB01101
DB00289,0,DB01068
DB06772,0,DB00482
DB00758,0,DB00531
DB00262,0,DB09167
DB00307,0,DB00257
DB01380,0,DB01026
DB00499,0,DB09198
DB00604,0,DB00736
DB00276,0,DB01151
DB00257,0,DB01039
DB00201,0,DB01028
DB09039,0,DB01628
DB11737,0,DB01167
DB01118,0,DB00245
DB13874,0,DB00472
DB00458,0,DB01167
DB00289,0,DB09061
DB00608,0,DB01228
DB01067,0,DB01026
DB00470,0,DB00745
DB00502,0,DB01171
DB00188,0,DB13956
DB00501,0,DB00590
DB00446,0,DB00472
DB00169,0,DB00916
DB00333,0,DB06148
DB06700,0,DB01026
DB05812,0,DB05351
DB05219,0,DB06292
DB00751,0,DB00199
DB00674,0,DB08893
DB00169,0,DB00327
DB01136,0,DB01012
DB00987,0,DB01167
DB00333,0,DB00745
DB00802,0,DB00283
DB08907,0,DB00320
DB01039,0,DB00270
DB00612,0,DB04871
DB00199,0,DB12010
DB13953,0,DB00270
DB00482,0,DB00185
DB00254,0,DB04946
DB01118,0,DB01274
DB00343,0,DB00458
DB01559,0,DB00254
DB00176,0,DB00933
DB00584,0,DB00199
DB01156,0,DB00422
DB00199,0,DB00528
DB00257,0,DB00762
DB00829,0,DB01171
DB00448,0,DB01097
DB00307,0,DB09167
DB00544,0,DB01177
DB01274,0,DB00283
DB00257,0,DB12010
DB09198,0,DB00731
DB00972,0,DB01149
DB00091,0,DB00678
DB00245,0,DB01156
DB00201,0,DB01002
DB00501,0,DB00933
DB00289,0,DB00367
DB04794,0,DB00678
DB09223,0,DB04855
DB05219,0,DB01221
DB01242,0,DB00531
DB00363,0,DB00983
DB01101,0,DB00333
DB00490,0,DB00363
DB00673,0,DB00289
DB00544,0,DB01018
DB01095,0,DB00788
DB00207,0,DB00829
DB00918,0,DB08865
DB01012,0,DB00622
DB00091,0,DB00333
DB00518,0,DB01149
DB00254,0,DB00332
DB01283,0,DB00745
DB00343,0,DB09167
DB05812,0,DB00307
DB00199,0,DB00176
DB00477,0,DB06148
DB01095,0,DB00327
DB00476,0,DB13874
DB00637,0,DB09039
DB00543,0,DB09167
DB09167,0,DB11737
DB00289,0,DB12267
DB01023,0,DB00836
DB00201,0,DB00170
DB01559,0,DB00199
DB06700,0,DB01149
DB06736,0,DB00544
DB01012,0,DB06701
DB00477,0,DB01167
DB00608,0,DB01026
DB01151,0,DB09048
DB00907,0,DB01177
DB01197,0,DB00176
DB00655,0,DB01097
DB05812,0,DB08932
DB00185,0,DB00608
DB09119,0,DB00983
DB01156,0,DB00924
DB05812,0,DB01067
DB00758,0,DB09167
DB00188,0,DB00608
DB01029,0,DB06738
DB00969,0,DB00343
DB13874,0,DB00270
DB00796,0,DB09198
DB00215,0,DB00332
DB00169,0,DB00575
DB00866,0,DB00215
DB00316,0,DB01097
DB00257,0,DB09166
DB00254,0,DB01196
DB01029,0,DB00448
DB00091,0,DB09078
DB01211,0,DB00751
DB00215,0,DB00317
DB01120,0,DB01026
DB01151,0,DB01221
DB00201,0,DB00898
DB00321,0,DB00501
DB00496,0,DB00598
DB00289,0,DB01126
DB00343,0,DB01016
DB04855,0,DB00883
DB00477,0,DB00343
DB05039,0,DB01149
DB00320,0,DB01215
DB00318,0,DB01167
DB00501,0,DB00889
DB09167,0,DB01159
DB03128,0,DB01156
DB00983,0,DB01026
DB00501,0,DB13953
DB00496,0,DB00622
DB00951,0,DB00448
DB00608,0,DB00805
DB00297,0,DB00270
DB13952,0,DB01171
DB00724,0,DB00270
DB01068,0,DB01149
DB00586,0,DB00254
DB00199,0,DB00731
DB00628,0,DB00176
DB00674,0,DB01403
DB01195,0,DB00951
DB12267,0,DB00091
DB01435,0,DB01023
DB00289,0,DB00528
DB00254,0,DB00736
DB03128,0,DB09167
DB00201,0,DB01355
DB00188,0,DB00294
DB00270,0,DB00528
DB09167,0,DB00933
DB01012,0,DB01167
DB00169,0,DB11560
DB04574,0,DB00619
DB01435,0,DB00458
DB00575,0,DB00379
DB01223,0,DB00283
DB01075,0,DB08868
DB00281,0,DB01065
DB00543,0,DB01156
DB00546,0,DB01211
DB01026,0,DB14011
DB00195,0,DB00988
DB01274,0,DB00502
DB00482,0,DB00317
DB00918,0,DB00201
DB01026,0,DB01227
DB00195,0,DB04946
DB05219,0,DB01357
DB01142,0,DB01095
DB00207,0,DB13953
DB01118,0,DB00327
DB00201,0,DB13954
DB06413,0,DB00470
DB00283,0,DB00379
DB01114,0,DB00169
DB06605,0,DB00207
DB06403,0,DB00289
DB08865,0,DB00751
DB01156,0,DB00751
DB06403,0,DB01026
DB00530,0,DB01259
DB00751,0,DB00502
DB00188,0,DB00322
DB01435,0,DB00343
DB12161,0,DB00320
DB13074,0,DB01149
DB11901,0,DB00254
DB03128,0,DB00363
DB00281,0,DB00978
DB01118,0,DB00422
DB00289,0,DB01195
DB00544,0,DB01029
DB00195,0,DB00370
DB00543,0,DB00195
DB00176,0,DB00674
DB01075,0,DB08918
DB01075,0,DB04871
DB06605,0,DB00745
DB09119,0,DB01065
DB00169,0,DB00788
DB00546,0,DB09119
DB00201,0,DB01151
DB00802,0,DB00176
DB01118,0,DB01283
DB01114,0,DB00320
DB00289,0,DB00757
DB04920,0,DB01403
DB00321,0,DB01029
DB01248,0,DB00199
DB00749,0,DB01095
DB00907,0,DB00327
DB00240,0,DB00619
DB00458,0,DB00951
DB00188,0,DB09262
DB00257,0,DB00829
DB04840,0,DB06595
DB01114,0,DB06595
DB01211,0,DB00688
DB01156,0,DB00575
DB00283,0,DB00602
DB00972,0,DB00608
DB00802,0,DB01026
DB01156,0,DB00490
DB01114,0,DB01167
DB00322,0,DB00448
DB01118,0,DB11560
DB01101,0,DB01357
DB01195,0,DB06595
DB01211,0,DB00869
DB05219,0,DB05381
DB04855,0,DB00379
DB00215,0,DB00343
DB00169,0,DB00736
DB01242,0,DB09167
DB01211,0,DB08906
DB00907,0,DB01159
DB04871,0,DB08893
DB00696,0,DB06595
DB00283,0,DB00924
DB00496,0,DB00422
DB01120,0,DB00678
DB00590,0,DB01026
DB00363,0,DB00514
DB05351,0,DB00254
DB00482,0,DB01221
DB00628,0,DB00320
DB01114,0,DB00502
DB03756,0,DB09167
DB00482,0,DB01075
DB00748,0,DB00446
DB00748,0,DB00678
DB04855,0,DB05381
DB00544,0,DB01016
DB00289,0,DB01248
DB08907,0,DB01167
DB00343,0,DB00324
DB00201,0,DB04574
DB00499,0,DB00281
DB01242,0,DB08865
DB00845,0,DB01026
DB00476,0,DB00422
DB00343,0,DB00280
DB00169,0,DB00933
DB01218,0,DB01403
DB06772,0,DB00270
DB00343,0,DB00317
DB13953,0,DB09198
DB00343,0,DB11828
DB00446,0,DB00988
DB00240,0,DB00343
DB00207,0,DB00201
DB08868,0,DB00458
DB00289,0,DB00496
DB00283,0,DB12161
DB01242,0,DB00199
DB13956,0,DB00745
DB01559,0,DB00997
DB00207,0,DB00758
DB04846,0,DB00343
DB00320,0,DB01466
DB00215,0,DB00499
DB06203,0,DB00363
DB01221,0,DB01026
DB00188,0,DB01171
DB09061,0,DB00619
DB00608,0,DB00751
DB00276,0,DB01242
DB01156,0,DB04841
DB00327,0,DB00622
DB01355,0,DB00281
DB01128,0,DB04855
DB01393,0,DB00270
DB00395,0,DB00169
DB00332,0,DB06595
DB00091,0,DB00222
DB01184,0,DB00379
DB08865,0,DB00745
DB13952,0,DB00622
DB00589,0,DB00805
DB00245,0,DB00907
DB01101,0,DB13955
DB00188,0,DB00690
DB00176,0,DB00358
DB00568,0,DB00091
DB00188,0,DB06210
DB01218,0,DB00678
DB01244,0,DB01026
DB04574,0,DB00379
DB09555,0,DB00176
DB08865,0,DB00602
DB13955,0,DB00227
DB06203,0,DB01118
DB00343,0,DB00270
DB01156,0,DB01166
DB12161,0,DB08893
DB09167,0,DB06725
DB00283,0,DB04840
DB00501,0,DB00476
DB01195,0,DB01403
DB00091,0,DB00254
DB01136,0,DB01075
DB06413,0,DB01559
DB00518,0,DB00343
DB06605,0,DB01171
DB01101,0,DB01628
DB09061,0,DB00446
DB00343,0,DB01216
DB01429,0,DB00363
DB01191,0,DB09039
DB00482,0,DB00604
DB00188,0,DB01065
DB09039,0,DB01466
DB01026,0,DB00379
DB00608,0,DB00455
DB01418,0,DB00320
DB01136,0,DB00477
DB05219,0,DB00266
DB00169,0,DB01206
DB01118,0,DB00276
DB05812,0,DB01211
DB09167,0,DB00499
DB08868,0,DB01167
DB00215,0,DB01407
DB00546,0,DB00745
DB00749,0,DB09198
DB00918,0,DB01259
DB01012,0,DB09053
DB01167,0,DB06282
DB08865,0,DB00736
DB01211,0,DB00678
DB00751,0,DB00333
DB01156,0,DB00091
DB00972,0,DB08865
DB00091,0,DB00647
DB09167,0,DB01095
DB05541,0,DB00446
DB00321,0,DB00446
DB00091,0,DB06738
DB00188,0,DB01114
DB06413,0,DB00458
DB00402,0,DB00622
DB12483,0,DB00254
DB00829,0,DB00472
DB04855,0,DB01206
DB01097,0,DB11560
DB01118,0,DB11828
DB00091,0,DB00773
DB00477,0,DB04841
DB00951,0,DB01577
DB01127,0,DB00678
DB00215,0,DB01097
DB09026,0,DB00254
DB00477,0,DB00568
DB01012,0,DB01149
DB04846,0,DB00199
DB00531,0,DB09167
DB08907,0,DB00283
DB00188,0,DB00588
DB01151,0,DB00988
DB00188,0,DB08875
DB01101,0,DB14011
DB00748,0,DB01259
DB00257,0,DB13955
DB00289,0,DB00180
DB00169,0,DB00499
DB01241,0,DB01149
DB01628,0,DB08893
DB12267,0,DB00176
DB00333,0,DB01149
DB01118,0,DB00836
DB00091,0,DB00990
DB00320,0,DB12010
DB00195,0,DB01159
DB00245,0,DB04855
DB00188,0,DB05039
DB00608,0,DB01206
DB00356,0,DB01026
DB06210,0,DB00281
DB00907,0,DB00934
DB00320,0,DB00731
DB00176,0,DB01029
DB00866,0,DB00477
DB01403,0,DB00379
DB00356,0,DB09167
DB00195,0,DB01107
DB00289,0,DB00199
DB00869,0,DB09198
DB00343,0,DB00916
DB09123,0,DB00343
DB05812,0,DB00227
DB00983,0,DB00458
DB00568,0,DB00257
DB00455,0,DB04871
DB00608,0,DB01114
DB00866,0,DB00333
DB01156,0,DB00889
DB00188,0,DB00358
DB00482,0,DB00379
DB01166,0,DB09039
DB01167,0,DB04871
DB00322,0,DB01050
DB00514,0,DB00951
DB00476,0,DB04841
DB01120,0,DB01171
DB05381,0,DB00270
DB01558,0,DB09167
DB00637,0,DB01156
DB00283,0,DB00741
DB13953,0,DB00281
DB00289,0,DB13953
DB00289,0,DB09048
DB09119,0,DB05246
DB00343,0,DB00358
DB00356,0,DB00502
DB00619,0,DB00683
DB01151,0,DB09198
DB01211,0,DB00318
DB00091,0,DB00889
DB00988,0,DB00176
DB01012,0,DB01184
DB00180,0,DB00619
DB00969,0,DB00199
DB00207,0,DB13874
DB00604,0,DB00544
DB00297,0,DB00736
DB01274,0,DB00227
DB04855,0,DB11828
DB00169,0,DB01577
DB00608,0,DB04871
DB06403,0,DB09198
DB01142,0,DB00544
DB06292,0,DB00227
DB00176,0,DB01235
DB00724,0,DB00227
DB01558,0,DB01211
DB00402,0,DB01095
DB09119,0,DB06738
DB00501,0,DB01218
DB01128,0,DB00619
DB01211,0,DB00602
DB00568,0,DB00227
DB00758,0,DB00281
DB00188,0,DB00898
DB00195,0,DB00295
DB00283,0,DB04871
DB01156,0,DB01197
DB00674,0,DB00333
DB00245,0,DB04871
DB13954,0,DB01095
DB00254,0,DB01020
DB00188,0,DB00998
DB00907,0,DB06292
DB00188,0,DB00568
DB01118,0,DB01065
DB04855,0,DB04835
DB01426,0,DB01012
DB01118,0,DB00748
DB00240,0,DB00283
DB00988,0,DB00494
DB00978,0,DB06595
DB00588,0,DB00176
DB00490,0,DB06595
DB00195,0,DB01071
DB00544,0,DB00788
DB00270,0,DB06148
DB00169,0,DB13952
DB00972,0,DB01029
DB05676,0,DB00176
DB05541,0,DB00283
DB12483,0,DB00227
DB00320,0,DB00990
DB08918,0,DB09198
DB00091,0,DB01028
DB00317,0,DB00458
DB00477,0,DB00589
DB09231,0,DB01149
DB00575,0,DB09039
DB12267,0,DB01029
DB06701,0,DB01403
DB01211,0,DB05039
DB00289,0,DB08893
DB00222,0,DB06595
DB12267,0,DB05219
DB00188,0,DB09061
DB00254,0,DB00294
DB00316,0,DB01259
DB09167,0,DB01097
DB00257,0,DB00496
DB00869,0,DB00322
DB01012,0,DB06148
DB01142,0,DB00322
DB00496,0,DB00476
DB01028,0,DB08893
DB00320,0,DB13074
DB00289,0,DB01206
DB00736,0,DB01259
DB00608,0,DB00934
DB00482,0,DB13874
DB00724,0,DB09198
DB11817,0,DB00257
DB05541,0,DB04855
DB08918,0,DB00333
DB00176,0,DB11560
DB01101,0,DB06292
DB00783,0,DB00544
DB00185,0,DB08865
DB01241,0,DB01050
DB00741,0,DB00270
DB00188,0,DB01023
DB00188,0,DB00688
DB01075,0,DB08893
DB00531,0,DB00254
DB00568,0,DB00283
DB06738,0,DB00227
DB01136,0,DB00496
DB06595,0,DB14011
DB01193,0,DB00608
DB01183,0,DB01149
DB00289,0,DB00872
DB01576,0,DB01403
DB00257,0,DB01159
DB06738,0,DB00622
DB00188,0,DB01234
DB09223,0,DB01167
DB01020,0,DB00227
DB00283,0,DB00451
DB06016,0,DB01151
DB05219,0,DB00222
DB01274,0,DB00333
DB00907,0,DB01184
DB01156,0,DB01101
DB01194,0,DB00199
DB00343,0,DB01175
DB00091,0,DB09123
DB01242,0,DB01195
DB01156,0,DB06016
DB01136,0,DB09039
DB00091,0,DB01167
DB00623,0,DB01026
DB00619,0,DB00814
DB00254,0,DB04574
DB00997,0,DB04841
DB00240,0,DB01211
DB00294,0,DB00619
DB00289,0,DB01216
DB06203,0,DB00482
DB00254,0,DB01016
DB01242,0,DB01028
DB00169,0,DB00889
DB01142,0,DB01029
DB00482,0,DB01576
DB01002,0,DB00227
DB01028,0,DB01149
DB01136,0,DB00270
DB00297,0,DB01151
DB00169,0,DB08868
DB06016,0,DB00619
DB01118,0,DB00647
DB09167,0,DB01107
DB01018,0,DB00678
DB00476,0,DB00317
DB01211,0,DB01380
DB00531,0,DB01075
DB00363,0,DB01191
DB00736,0,DB08932
DB00201,0,DB01065
DB00169,0,DB03756
DB01002,0,DB00281
DB00169,0,DB05246
DB00482,0,DB04946
DB06403,0,DB00619
DB01435,0,DB01156
DB08868,0,DB00951
DB04871,0,DB01107
DB01012,0,DB01628
DB00254,0,DB00751
DB00257,0,DB00898
DB00136,0,DB00254
DB00951,0,DB01065
DB00622,0,DB00788
DB00195,0,DB01166
DB00612,0,DB00502
DB01101,0,DB00343
DB00472,0,DB00933
DB00257,0,DB00266
DB01142,0,DB00736
DB00757,0,DB00176
DB00227,0,DB11828
DB00257,0,DB00158
DB00472,0,DB00678
DB00983,0,DB00622
DB00907,0,DB00530
DB00207,0,DB00091
DB01544,0,DB01171
DB01039,0,DB01167
DB00356,0,DB00496
DB06738,0,DB09198
DB00254,0,DB00588
DB00188,0,DB00153
DB13954,0,DB00619
DB00933,0,DB00622
DB01002,0,DB09198
DB01156,0,DB06148
DB00472,0,DB01167
DB00169,0,DB00814
DB01026,0,DB00281
DB00283,0,DB00724
DB11737,0,DB00281
DB00158,0,DB00951
DB00655,0,DB00619
DB00748,0,DB00227
DB00320,0,DB00343
DB00990,0,DB01149
DB00257,0,DB00683
DB00472,0,DB00295
DB08865,0,DB00690
DB08899,0,DB01029
DB00757,0,DB01029
DB08865,0,DB08906
DB00188,0,DB00295
DB00619,0,DB00688
DB01159,0,DB00264
DB09119,0,DB00333
DB00951,0,DB14011
DB00199,0,DB01221
DB00283,0,DB00688
DB00201,0,DB00586
DB00257,0,DB00889
DB00356,0,DB00333
DB01114,0,DB01075
DB00829,0,DB09167
DB00343,0,DB00588
DB00188,0,DB00731
DB00564,0,DB00476
DB01156,0,DB00169
DB01544,0,DB01149
DB00343,0,DB00332
DB01075,0,DB01159
DB01558,0,DB00379
DB04855,0,DB01023
DB09061,0,DB00283
DB00169,0,DB01026
DB05541,0,DB01151
DB00736,0,DB09166
DB01558,0,DB00201
DB00289,0,DB00628
DB00257,0,DB00629
DB04574,0,DB01149
DB04855,0,DB01110
DB00176,0,DB00332
DB00544,0,DB01159
DB01435,0,DB01167
DB00924,0,DB09167
DB00199,0,DB01020
DB00496,0,DB00751
DB06203,0,DB00169
DB00758,0,DB04871
DB01218,0,DB08893
DB00907,0,DB00623
DB06016,0,DB00254
DB00257,0,DB01396
DB01244,0,DB01156
DB00988,0,DB04855
DB00678,0,DB00370
DB00972,0,DB04871
DB13874,0,DB00544
DB00091,0,DB00751
DB00356,0,DB01012
