d1,type,d2
DB05812,2,DB00921
DB05812,2,DB01156
DB05812,2,DB00490
DB05812,2,DB06772
DB05812,0,DB08875
DB05812,2,DB00201
DB05812,0,DB00796
DB05812,0,DB09061
DB05812,2,DB01197
DB05812,3,DB00564
DB05812,2,DB00748
DB05812,2,DB06016
DB05812,0,DB00395
DB05812,2,DB00262
DB05812,2,DB00521
DB05812,2,DB01136
DB05812,0,DB00482
DB05812,2,DB09063
DB05812,2,DB00439
DB05812,2,DB00185
DB05812,0,DB00446
DB05812,2,DB00608
DB05812,2,DB01114
DB05812,2,DB00477
DB05812,0,DB00672
DB05812,2,DB00356
DB05812,2,DB01166
DB05812,2,DB01012
DB05812,2,DB00568
DB05812,2,DB00604
DB05812,2,DB00215
DB05812,0,DB01211
DB05812,0,DB00283
DB05812,2,DB01407
DB05812,2,DB04920
DB05812,2,DB01242
DB05812,2,DB00575
DB05812,38,DB00758
DB05812,0,DB01559
DB05812,0,DB00257
DB05812,2,DB00363
DB05812,2,DB00318
DB05812,2,DB00872
DB05812,0,DB08865
DB05812,2,DB00924
DB05812,2,DB00531
DB05812,0,DB00091
DB05812,3,DB08912
DB05812,2,DB00851
DB05812,2,DB06292
DB05812,2,DB00496
DB05812,2,DB01254
DB05812,2,DB00694
DB05812,2,DB04840
DB05812,2,DB01151
DB05812,2,DB12161
DB05812,2,DB09555
DB05812,2,DB01191
DB05812,0,DB05351
DB05812,2,DB06701
DB05812,2,DB01576
DB05812,2,DB00514
DB05812,2,DB00829
DB05812,2,DB00586
DB05812,0,DB00266
DB05812,18,DB01396
DB05812,18,DB00390
DB05812,0,DB00320
DB05812,2,DB00343
DB05812,2,DB00917
DB05812,2,DB01075
DB05812,1,DB01248
DB05812,0,DB03756
DB05812,2,DB00757
DB05812,2,DB01184
DB05812,2,DB00843
DB05812,2,DB00988
DB05812,0,DB00869
DB05812,2,DB00590
DB05812,2,DB01142
DB05812,2,DB00997
DB05812,0,DB00254
DB05812,2,DB00470
DB05812,2,DB04855
DB05812,2,DB00476
DB05812,2,DB00216
DB05812,2,DB09039
DB05812,2,DB06210
DB05812,2,DB13874
DB05812,2,DB01228
DB05812,3,DB08899
DB05812,2,DB00751
DB05812,0,DB01240
DB05812,2,DB00696
DB05812,2,DB00530
DB05812,0,DB00199
DB05812,2,DB01175
DB05812,0,DB00736
DB05812,2,DB00783
DB05812,2,DB13952
DB05812,2,DB13953
DB05812,2,DB13954
DB05812,2,DB13955
DB05812,2,DB13956
DB05812,2,DB00655
DB05812,2,DB04574
DB05812,2,DB00402
DB05812,2,DB00898
DB05812,2,DB01466
DB05812,0,DB09166
DB05812,0,DB00749
DB05812,2,DB00773
DB05812,2,DB01628
DB05812,0,DB00927
DB05812,2,DB06702
DB05812,2,DB08868
DB05812,2,DB01195
DB05812,2,DB04841
DB05812,2,DB01544
DB05812,2,DB00544
DB05812,2,DB00472
DB05812,2,DB00623
DB05812,0,DB00712
DB05812,2,DB00499
DB05812,2,DB01095
DB05812,2,DB00176
DB05812,2,DB00983
DB05812,3,DB01320
DB05812,2,DB00998
DB05812,2,DB00674
DB05812,2,DB00317
DB05812,0,DB01120
DB05812,0,DB00222
DB05812,0,DB01067
DB05812,0,DB01296
DB05812,0,DB01016
DB05812,2,DB00889
DB05812,2,DB00629
DB05812,0,DB01018
DB05812,2,DB01218
DB05812,2,DB00502
DB05812,2,DB01159
DB05812,2,DB01094
DB05812,2,DB01355
DB05812,0,DB05381
DB05812,2,DB00956
DB05812,2,DB00327
DB05812,2,DB09053
DB05812,2,DB01050
DB05812,2,DB11737
DB05812,2,DB01177
DB05812,2,DB01181
DB05812,2,DB04946
DB05812,2,DB00619
DB05812,2,DB00458
DB05812,2,DB00724
DB05812,0,DB00328
DB05812,2,DB00332
DB05812,2,DB01029
DB05812,2,DB11633
DB05812,0,DB00270
DB05812,0,DB01167
DB05812,2,DB08820
DB05812,2,DB01221
DB05812,2,DB06738
DB05812,0,DB01026
DB05812,0,DB01009
DB05812,2,DB00598
DB05812,2,DB00448
DB05812,2,DB01259
DB05812,2,DB01097
DB05812,0,DB11560
DB05812,2,DB01002
DB05812,2,DB01235
DB05812,2,DB08918
DB05812,2,DB00281
DB05812,2,DB00589
DB05812,2,DB00978
DB05812,2,DB01206
DB05812,2,DB00836
DB05812,2,DB00455
DB05812,2,DB04871
DB05812,0,DB06725
DB05812,2,DB09195
DB05812,2,DB00678
DB05812,0,DB00227
DB05812,3,DB09280
DB05812,2,DB01283
DB05812,0,DB08932
DB05812,2,DB00772
DB05812,2,DB00934
DB05812,2,DB00784
DB05812,2,DB01065
DB05812,2,DB00814
DB05812,2,DB00170
DB05812,0,DB00371
DB05812,2,DB01071
DB05812,2,DB00933
DB05812,0,DB01357
DB05812,2,DB00333
DB05812,2,DB01577
DB05812,2,DB01403
DB05812,2,DB01028
DB05812,0,DB05246
DB05812,2,DB00422
DB05812,0,DB00849
DB05812,2,DB01107
DB05812,2,DB01233
DB05812,2,DB00264
DB05812,0,DB00916
DB05812,2,DB00379
DB05812,2,DB06148
DB05812,2,DB00834
DB05812,2,DB00805
DB05812,2,DB08893
DB05812,2,DB00370
DB05812,3,DB00648
DB05812,2,DB01171
DB05812,0,DB00471
DB05812,2,DB00295
DB05812,2,DB00688
DB05812,0,DB14011
DB05812,2,DB00461
DB05812,2,DB01183
DB05812,2,DB00788
DB05812,2,DB00731
DB05812,2,DB04861
DB05812,2,DB01149
DB05812,2,DB09048
DB05812,2,DB00622
DB01193,9,DB06736
DB01193,4,DB13783
DB01193,10,DB00414
DB01193,1,DB03128
DB01193,9,DB00945
DB01193,13,DB00802
DB01193,7,DB00346
DB01193,7,DB01246
DB01193,7,DB09026
DB01193,7,DB00866
DB01193,13,DB01122
DB01193,7,DB06403
DB01193,7,DB01143
DB01193,1,DB00594
DB01193,29,DB01223
DB01193,15,DB01118
DB01193,7,DB00381
DB01193,3,DB01351
DB01193,0,DB00613
DB01193,1,DB00182
DB01193,1,DB01612
DB01193,9,DB01435
DB01193,3,DB11901
DB01193,20,DB00714
DB01193,9,DB05676
DB01193,29,DB01274
DB01193,7,DB01238
DB01193,1,DB01169
DB01193,32,DB00289
DB01193,25,DB06237
DB01193,9,DB00972
DB01193,9,DB01014
DB01193,29,DB01408
DB01193,7,DB00542
DB01193,7,DB00436
DB01193,20,DB00865
DB01193,7,DB01244
DB01193,7,DB00195
DB01193,7,DB00612
DB01193,1,DB00188
DB01193,7,DB00559
DB01193,25,DB00484
DB01193,9,DB00963
DB01193,20,DB01200
DB01193,1,DB00887
DB01193,2,DB00297
DB01193,33,DB00248
DB01193,1,DB08907
DB01193,7,DB00796
DB01193,7,DB01197
DB01193,1,DB00411
DB01193,7,DB00521
DB01193,17,DB01136
DB01193,9,DB00482
DB01193,1,DB04846
DB01193,13,DB09063
DB01193,1,DB00185
DB01193,0,DB00608
DB01193,7,DB00477
DB01193,10,DB00672
DB01193,1,DB09232
DB01193,1,DB01407
DB01193,1,DB04920
DB01193,1,DB00631
DB01193,1,DB01242
DB01193,20,DB00575
DB01193,1,DB00363
DB01193,1,DB00872
DB01193,13,DB08865
DB01193,1,DB06292
DB01193,7,DB04840
DB01193,13,DB01245
DB01193,2,DB06700
DB01193,20,DB00633
DB01193,7,DB01119
DB01193,9,DB00586
DB01193,1,DB01144
DB01193,9,DB00861
DB01193,13,DB01396
DB01193,13,DB00390
DB01193,20,DB00320
DB01193,7,DB00343
DB01193,13,DB00280
DB01193,1,DB00841
DB01193,13,DB00843
DB01193,1,DB00988
DB01193,7,DB00869
DB01193,17,DB00590
DB01193,22,DB00470
DB01193,13,DB04855
DB01193,20,DB06262
DB01193,17,DB00476
DB01193,7,DB09235
DB01193,7,DB00584
DB01193,1,DB01364
DB01193,20,DB00668
DB01193,1,DB00700
DB01193,7,DB01240
DB01193,7,DB00876
DB01193,33,DB01253
DB01193,20,DB00696
DB01193,1,DB00903
DB01193,9,DB00749
DB01193,20,DB00292
DB01193,9,DB01628
DB01193,7,DB01023
DB01193,13,DB00813
DB01193,12,DB06702
DB01193,13,DB08868
DB01193,2,DB00472
DB01193,7,DB00623
DB01193,9,DB00712
DB01193,29,DB00983
DB01193,1,DB00695
DB01193,13,DB00674
DB01193,10,DB01120
DB01193,10,DB00222
DB01193,10,DB01067
DB01193,10,DB01016
DB01193,20,DB00629
DB01193,7,DB01170
DB01193,20,DB01018
DB01193,1,DB01159
DB01193,3,DB01355
DB01193,7,DB01275
DB01193,0,DB01611
DB01193,9,DB01050
DB01193,1,DB00458
DB01193,29,DB05039
DB01193,7,DB00808
DB01193,9,DB00328
DB01193,7,DB01029
DB01193,2,DB11633
DB01193,1,DB00753
DB01193,13,DB00677
DB01193,1,DB01064
DB01193,1,DB00883
DB01193,1,DB01020
DB01193,7,DB00270
DB01193,9,DB01009
DB01193,17,DB00598
DB01193,9,DB01097
DB01193,7,DB00528
DB01193,1,DB01002
DB01193,17,DB01235
DB01193,2,DB08918
DB01193,29,DB13139
DB01193,2,DB00281
DB01193,9,DB06725
DB01193,7,DB00678
DB01193,9,DB09212
DB01193,3,DB09280
DB01193,9,DB01283
DB01193,7,DB08932
DB01193,13,DB00772
DB01193,9,DB00179
DB01193,9,DB00784
DB01193,13,DB00358
DB01193,9,DB00814
DB01193,13,DB01043
DB01193,7,DB00933
DB01193,9,DB04817
DB01193,20,DB01577
DB01193,1,DB00703
DB01193,7,DB01403
DB01193,7,DB00968
DB01193,33,DB00353
DB01193,9,DB00422
DB01193,3,DB00849
DB01193,13,DB01233
DB01193,2,DB00264
DB01193,13,DB00211
DB01193,13,DB00805
DB01193,7,DB01171
DB01193,7,DB09282
DB01193,1,DB00295
DB01193,9,DB00688
DB01193,9,DB01024
DB01193,1,DB00486
DB01193,9,DB00461
DB01193,9,DB00788
DB01193,7,DB04861
DB01193,2,DB01149
DB01193,13,DB01400
DB01193,7,DB00622
DB06736,1,DB13783
DB06736,11,DB01418
DB06736,1,DB00945
DB06736,1,DB00240
DB06736,9,DB09026
DB06736,9,DB00866
DB06736,9,DB00594
DB06736,0,DB01118
DB06736,19,DB06263
DB06736,1,DB01435
DB06736,3,DB11901
DB06736,11,DB06605
DB06736,1,DB05676
DB06736,8,DB00673
DB06736,11,DB00278
DB06736,1,DB00972
DB06736,31,DB01014
DB06736,1,DB00394
DB06736,1,DB00542
DB06736,4,DB00436
DB06736,1,DB00443
DB06736,9,DB00195
DB06736,40,DB12364
DB06736,9,DB00612
DB06736,11,DB00006
DB06736,1,DB00963
DB06736,1,DB01222
DB06736,4,DB00887
DB06736,1,DB00796
DB06736,0,DB01101
DB06736,1,DB01197
DB06736,8,DB00564
DB06736,9,DB00521
DB06736,9,DB01136
DB06736,1,DB00482
DB06736,9,DB04846
DB06736,2,DB09063
DB06736,1,DB00608
DB06736,0,DB00169
DB06736,1,DB01410
DB06736,1,DB01013
DB06736,1,DB00720
DB06736,0,DB00257
DB06736,1,DB01380
DB06736,0,DB05219
DB06736,31,DB00091
DB06736,11,DB06695
DB06736,3,DB08912
DB06736,19,DB00694
DB06736,1,DB00035
DB06736,1,DB01234
DB06736,1,DB09214
DB06736,1,DB00586
DB06736,11,DB00266
DB06736,1,DB00861
DB06736,2,DB00390
DB06736,4,DB00917
DB06736,0,DB09167
DB06736,19,DB00997
DB06736,30,DB01395
DB06736,1,DB00584
DB06736,34,DB00467
DB06736,19,DB00445
DB06736,9,DB00700
DB06736,4,DB01240
DB06736,1,DB00876
DB06736,1,DB00655
DB06736,1,DB04574
DB06736,4,DB00903
DB06736,1,DB00749
DB06736,1,DB01628
DB06736,0,DB00322
DB06736,1,DB00180
DB06736,1,DB00591
DB06736,1,DB00324
DB06736,0,DB00544
DB06736,1,DB00712
DB06736,1,DB08906
DB06736,1,DB00588
DB06736,0,DB01095
DB06736,0,DB00176
DB06736,4,DB00158
DB06736,8,DB01320
DB06736,4,DB00695
DB06736,0,DB01241
DB06736,1,DB00502
DB06736,9,DB01275
DB06736,1,DB00741
DB06736,1,DB01050
DB06736,19,DB01177
DB06736,4,DB00808
DB06736,1,DB00328
DB06736,0,DB01029
DB06736,0,DB01026
DB06736,1,DB01009
DB06736,9,DB00598
DB06736,0,DB01097
DB06736,34,DB01137
DB06736,0,DB09198
DB06736,1,DB06725
DB06736,0,DB00678
DB06736,0,DB00227
DB06736,1,DB09212
DB06736,4,DB01046
DB06736,3,DB09280
DB06736,1,DB01283
DB06736,1,DB00179
DB06736,1,DB00784
DB06736,1,DB00814
DB06736,1,DB04817
DB06736,2,DB00563
DB06736,1,DB00959
DB06736,9,DB00264
DB06736,0,DB06595
DB06736,2,DB00834
DB06736,1,DB00764
DB06736,1,DB09285
DB06736,1,DB00688
DB06736,1,DB01024
DB06736,1,DB00461
DB06736,1,DB00788
DB06736,9,DB04861
DB06736,0,DB00622
DB13783,40,DB01418
DB13783,4,DB00819
DB13783,1,DB00945
DB13783,1,DB00240
DB13783,4,DB09026
DB13783,4,DB00866
DB13783,4,DB06403
DB13783,4,DB00594
DB13783,4,DB00381
DB13783,19,DB06263
DB13783,1,DB01435
DB13783,40,DB06605
DB13783,1,DB05676
DB13783,4,DB01274
DB13783,40,DB00278
DB13783,1,DB00972
DB13783,1,DB01014
DB13783,4,DB01408
DB13783,1,DB00394
DB13783,4,DB00542
DB13783,4,DB00436
DB13783,4,DB01244
DB13783,1,DB00443
DB13783,4,DB00195
DB13783,40,DB12364
DB13783,4,DB00612
DB13783,40,DB00006
DB13783,4,DB00559
DB13783,4,DB00484
DB13783,1,DB00963
DB13783,1,DB01222
DB13783,4,DB00887
DB13783,4,DB00796
DB13783,4,DB01197
DB13783,4,DB00411
DB13783,4,DB00521
DB13783,4,DB01136
DB13783,1,DB00482
DB13783,4,DB04846
DB13783,1,DB00608
DB13783,4,DB00122
DB13783,4,DB14006
DB13783,1,DB01410
DB13783,4,DB01407
DB13783,1,DB01013
DB13783,1,DB00720
DB13783,4,DB00575
DB13783,4,DB00872
DB13783,1,DB01380
DB13783,40,DB06695
DB13783,19,DB00694
DB13783,4,DB04840
DB13783,1,DB00035
DB13783,1,DB01234
DB13783,1,DB09214
DB13783,4,DB01119
DB13783,1,DB00586
DB13783,40,DB00266
DB13783,2,DB00861
DB13783,2,DB00390
DB13783,4,DB00343
DB13783,4,DB00917
DB13783,4,DB00869
DB13783,4,DB00590
DB13783,19,DB00997
DB13783,4,DB01395
DB13783,4,DB06262
DB13783,4,DB09235
DB13783,4,DB00584
DB13783,34,DB00467
DB13783,4,DB00668
DB13783,19,DB00445
DB13783,4,DB00700
DB13783,4,DB01240
DB13783,4,DB00876
DB13783,1,DB00655
DB13783,1,DB04574
DB13783,4,DB00903
DB13783,1,DB00749
DB13783,1,DB01628
DB13783,4,DB01023
DB13783,1,DB00180
DB13783,1,DB00591
DB13783,1,DB00324
DB13783,1,DB00712
DB13783,1,DB08906
DB13783,1,DB00588
DB13783,4,DB00158
DB13783,4,DB00983
DB13783,58,DB00695
DB13783,4,DB00629
DB13783,4,DB01170
DB13783,4,DB01018
DB13783,1,DB00502
DB13783,4,DB01275
DB13783,1,DB00741
DB13783,1,DB01050
DB13783,19,DB01177
DB13783,4,DB00808
DB13783,1,DB00328
DB13783,4,DB01029
DB13783,4,DB01064
DB13783,4,DB00270
DB13783,1,DB01009
DB13783,4,DB00598
DB13783,1,DB01097
DB13783,4,DB00528
DB13783,34,DB01137
DB13783,4,DB13139
DB13783,1,DB06725
DB13783,4,DB00678
DB13783,1,DB09212
DB13783,4,DB01046
DB13783,1,DB01283
DB13783,4,DB08932
DB13783,1,DB00179
DB13783,1,DB00784
DB13783,1,DB00814
DB13783,4,DB09338
DB13783,1,DB04817
DB13783,4,DB00703
DB13783,2,DB00563
DB13783,4,DB00968
DB13783,1,DB00959
DB13783,4,DB00264
DB13783,4,DB00211
DB13783,4,DB09031
DB13783,1,DB00764
DB13783,1,DB09285
DB13783,1,DB00688
DB13783,1,DB01024
DB13783,1,DB00461
DB13783,1,DB00788
DB13783,4,DB04861
DB13783,4,DB00622
DB01418,11,DB00316
DB01418,11,DB00414
DB01418,11,DB00945
DB01418,11,DB00437
DB01418,4,DB01431
DB01418,11,DB00233
DB01418,15,DB01118
DB01418,11,DB00321
DB01418,8,DB01351
DB01418,11,DB00543
DB01418,11,DB00261
DB01418,11,DB01435
DB01418,3,DB11901
DB01418,11,DB06605
DB01418,11,DB05676
DB01418,2,DB00673
DB01418,11,DB00278
DB01418,0,DB06413
DB01418,0,DB00289
DB01418,35,DB00993
DB01418,11,DB00972
DB01418,0,DB00207
DB01418,11,DB01014
DB01418,11,DB01393
DB01418,2,DB01128
DB01418,11,DB00006
DB01418,0,DB00188
DB01418,8,DB00559
DB01418,11,DB00963
DB01418,0,DB00201
DB01418,2,DB01101
DB01418,3,DB00564
DB01418,35,DB00389
DB01418,11,DB01327
DB01418,11,DB01212
DB01418,11,DB00482
DB01418,2,DB09063
DB01418,11,DB00446
DB01418,11,DB00608
DB01418,11,DB00672
DB01418,0,DB00169
DB01418,11,DB01166
DB01418,11,DB00501
DB01418,0,DB00215
DB01418,0,DB01211
DB01418,0,DB00283
DB01418,11,DB00636
DB01418,11,DB01242
DB01418,11,DB00758
DB01418,0,DB00257
DB01418,2,DB00872
DB01418,0,DB05219
DB01418,0,DB08865
DB01418,11,DB00924
DB01418,0,DB00091
DB01418,3,DB04839
DB01418,11,DB06695
DB01418,3,DB08912
DB01418,11,DB01406
DB01418,11,DB01254
DB01418,11,DB01151
DB01418,1,DB06700
DB01418,2,DB06701
DB01418,11,DB00586
DB01418,11,DB00266
DB01418,35,DB09123
DB01418,35,DB00255
DB01418,11,DB00861
DB01418,0,DB00320
DB01418,0,DB00343
DB01418,2,DB00822
DB01418,0,DB09167
DB01418,11,DB01142
DB01418,0,DB00254
DB01418,2,DB04855
DB01418,35,DB01395
DB01418,11,DB00476
DB01418,2,DB01127
DB01418,11,DB00467
DB01418,3,DB08899
DB01418,11,DB00751
DB01418,11,DB01240
DB01418,2,DB00199
DB01418,11,DB01175
DB01418,0,DB09119
DB01418,2,DB00736
DB01418,35,DB00783
DB01418,35,DB13952
DB01418,35,DB13954
DB01418,35,DB13956
DB01418,35,DB01196
DB01418,35,DB00655
DB01418,35,DB04574
DB01418,2,DB00903
DB01418,3,DB00898
DB01418,35,DB00977
DB01418,11,DB00754
DB01418,11,DB00749
DB01418,35,DB00294
DB01418,11,DB00773
DB01418,11,DB01628
DB01418,11,DB01039
DB01418,0,DB00322
DB01418,2,DB00544
DB01418,0,DB00472
DB01418,11,DB00712
DB01418,0,DB01095
DB01418,0,DB00176
DB01418,11,DB01320
DB01418,11,DB00317
DB01418,0,DB01241
DB01418,35,DB06730
DB01418,11,DB01120
DB01418,11,DB00222
DB01418,11,DB01067
DB01418,8,DB01437
DB01418,11,DB01016
DB01418,3,DB00400
DB01418,8,DB01355
DB01418,4,DB06789
DB01418,1,DB09053
DB01418,11,DB01050
DB01418,11,DB01181
DB01418,0,DB00619
DB01418,11,DB00458
DB01418,11,DB00328
DB01418,0,DB01029
DB01418,2,DB11633
DB01418,0,DB00951
DB01418,0,DB00270
DB01418,2,DB01167
DB01418,2,DB08820
DB01418,11,DB00602
DB01418,2,DB01026
DB01418,11,DB01009
DB01418,2,DB00448
DB01418,11,DB01097
DB01418,11,DB01137
DB01418,1,DB08918
DB01418,35,DB00367
DB01418,11,DB00451
DB01418,0,DB00281
DB01418,11,DB01583
DB01418,0,DB09198
DB01418,11,DB06725
DB01418,2,DB09195
DB01418,0,DB00678
DB01418,0,DB00227
DB01418,11,DB09212
DB01418,3,DB09280
DB01418,11,DB01283
DB01418,11,DB00179
DB01418,35,DB00603
DB01418,11,DB00784
DB01418,11,DB00814
DB01418,35,DB01033
DB01418,35,DB01357
DB01418,11,DB04817
DB01418,35,DB00763
DB01418,2,DB00422
DB01418,8,DB00849
DB01418,11,DB06710
DB01418,2,DB00916
DB01418,0,DB00379
DB01418,2,DB01110
DB01418,0,DB06595
DB01418,2,DB00834
DB01418,11,DB00370
DB01418,3,DB00648
DB01418,0,DB01171
DB01418,0,DB00745
DB01418,11,DB00688
DB01418,11,DB01024
DB01418,11,DB00461
DB01418,11,DB08804
DB01418,11,DB00788
DB01418,0,DB01149
DB01418,2,DB09048
DB01418,0,DB00622
DB00316,0,DB01118
DB00316,8,DB01351
DB00316,3,DB11901
DB00316,2,DB00673
DB00316,3,DB01238
DB00316,0,DB00289
DB00316,1,DB01076
DB00316,0,DB00207
DB00316,0,DB00195
DB00316,0,DB00188
DB00316,3,DB00559
DB00316,2,DB06616
DB00316,1,DB01200
DB00316,0,DB01156
DB00316,1,DB00248
DB00316,0,DB00201
DB00316,0,DB01101
DB00316,8,DB00564
DB00316,0,DB00482
DB00316,2,DB09063
DB00316,2,DB00439
DB00316,0,DB00608
DB00316,0,DB00477
DB00316,0,DB00169
DB00316,0,DB00501
DB00316,0,DB01012
DB00316,0,DB00215
DB00316,0,DB01211
DB00316,0,DB00283
DB00316,0,DB01242
DB00316,0,DB00257
DB00316,0,DB00363
DB00316,0,DB00907
DB00316,2,DB01394
DB00316,2,DB00872
DB00316,0,DB05219
DB00316,0,DB08865
DB00316,0,DB00091
DB00316,3,DB04839
DB00316,12,DB06695
DB00316,3,DB08912
DB00316,0,DB00496
DB00316,51,DB01254
DB00316,0,DB01151
DB00316,11,DB00266
DB00316,1,DB00320
DB00316,0,DB00343
DB00316,0,DB01075
DB00316,0,DB09167
DB00316,2,DB00997
DB00316,0,DB00254
DB00316,0,DB04855
DB00316,0,DB00476
DB00316,0,DB09039
DB00316,3,DB08899
DB00316,1,DB01253
DB00316,1,DB00696
DB00316,0,DB00199
DB00316,51,DB00898
DB00316,2,DB01590
DB00316,0,DB01023
DB00316,0,DB00322
DB00316,0,DB00544
DB00316,0,DB00472
DB00316,2,DB01095
DB00316,0,DB00176
DB00316,3,DB01320
DB00316,0,DB01241
DB00316,0,DB00502
DB00316,8,DB01355
DB00316,2,DB09053
DB00316,51,DB00619
DB00316,0,DB00458
DB00316,0,DB01029
DB00316,2,DB11633
DB00316,1,DB00951
DB00316,0,DB00270
DB00316,0,DB01167
DB00316,2,DB08820
DB00316,0,DB01026
DB00316,0,DB01259
DB00316,0,DB01097
DB00316,0,DB00281
DB00316,1,DB00589
DB00316,0,DB09198
DB00316,0,DB04871
DB00316,2,DB09195
DB00316,0,DB00678
DB00316,2,DB00227
DB00316,2,DB09280
DB00316,0,DB00333
DB00316,0,DB01403
DB00316,1,DB00353
DB00316,8,DB00849
DB00316,0,DB00264
DB00316,2,DB01011
DB00316,0,DB00379
DB00316,0,DB06595
DB00316,2,DB00834
DB00316,0,DB08893
DB00316,3,DB00648
DB00316,2,DB09049
DB00316,0,DB01149
DB00316,2,DB09048
DB00316,0,DB00622
DB00819,1,DB00945
DB00819,1,DB00802
DB00819,1,DB00233
DB00819,19,DB00182
DB00819,1,DB01076
DB00819,1,DB01014
DB00819,19,DB00865
DB00819,2,DB06616
DB00819,1,DB01194
DB00819,1,DB01200
DB00819,1,DB00921
DB00819,1,DB00248
DB00819,28,DB00796
DB00819,2,DB00564
DB00819,2,DB00439
DB00819,1,DB00318
DB00819,2,DB00091
DB00819,19,DB01576
DB00819,1,DB00647
DB00819,1,DB01144
DB00819,1,DB00861
DB00819,1,DB00320
DB00819,1,DB00869
DB00819,1,DB01253
DB00819,1,DB00696
DB00819,1,DB01466
DB00819,1,DB00813
DB00819,2,DB01195
DB00819,2,DB01095
DB00819,1,DB01320
DB00819,1,DB00956
DB00819,1,DB00327
DB00819,2,DB09053
DB00819,1,DB06738
DB00819,1,DB01227
DB00819,1,DB00589
DB00819,2,DB00227
DB00819,4,DB00358
DB00819,19,DB01043
DB00819,1,DB00333
DB00819,19,DB01577
DB00819,1,DB00703
DB00819,1,DB00353
DB00819,4,DB06148
DB00819,1,DB00295
DB00414,10,DB06203
DB00414,10,DB00866
DB00414,4,DB01238
DB00414,4,DB01169
DB00414,4,DB06216
DB00414,10,DB01076
DB00414,4,DB00436
DB00414,4,DB00443
DB00414,10,DB00195
DB00414,10,DB01393
DB00414,10,DB00612
DB00414,4,DB09128
DB00414,4,DB00887
DB00414,10,DB08907
DB00414,10,DB00521
DB00414,10,DB01136
DB00414,10,DB04846
DB00414,4,DB09063
DB00414,0,DB00446
DB00414,10,DB00672
DB00414,2,DB00501
DB00414,10,DB00636
DB00414,4,DB00363
DB00414,4,DB01380
DB00414,4,DB04839
DB00414,4,DB08912
DB00414,4,DB01406
DB00414,4,DB01234
DB00414,4,DB01119
DB00414,11,DB00266
DB00414,4,DB09123
DB00414,10,DB00280
DB00414,4,DB01395
DB00414,4,DB00668
DB00414,10,DB11827
DB00414,4,DB00783
DB00414,4,DB04574
DB00414,4,DB00903
DB00414,1,DB00898
DB00414,4,DB00977
DB00414,4,DB00294
DB00414,4,DB01590
DB00414,10,DB01039
DB00414,4,DB00695
DB00414,10,DB01241
DB00414,10,DB01120
DB00414,10,DB00222
DB00414,10,DB01067
DB00414,10,DB01016
DB00414,4,DB00741
DB00414,4,DB06789
DB00414,4,DB04946
DB00414,4,DB00808
DB00414,10,DB00598
DB00414,4,DB00367
DB00414,10,DB08882
DB00414,10,DB00166
DB00414,4,DB08815
DB00414,4,DB00603
DB00414,4,DB01357
DB00414,4,DB01403
DB00414,4,DB00959
DB00414,10,DB00264
DB00414,10,DB01110
DB00414,10,DB00834
DB00414,10,DB00731
DB00414,10,DB04861
DB00414,4,DB00627
DB03128,1,DB00866
DB03128,1,DB01122
