d1,type,d2
DB03754,0,DB00254
DB13595,0,DB01246
DB00751,0,DB09146
DB00326,0,DB01137
DB13595,0,DB00831
DB00448,0,DB01072
DB06723,0,DB00508
DB01390,0,DB01024
DB08938,0,DB09146
DB09147,0,DB09561
DB06216,0,DB09146
DB09104,0,DB09147
DB00364,0,DB04794
DB13231,0,DB09449
DB11348,0,DB00817
DB09146,0,DB00859
DB06724,0,DB09561
DB00900,0,DB01034
DB00258,0,DB09561
DB09265,0,DB00682
DB00364,0,DB09449
DB06723,0,DB00680
DB11126,0,DB01208
DB09147,0,DB00166
DB01069,0,DB00705
DB01390,0,DB01137
DB11126,0,DB09561
DB06723,0,DB00779
DB00900,0,DB09041
DB06724,0,DB00679
DB00751,0,DB01416
DB09275,0,DB00779
DB01592,0,DB09414
DB08938,0,DB00508
DB00258,0,DB00685
DB08938,0,DB01024
DB11093,0,DB09561
DB00658,0,DB01044
DB03754,0,DB09561
DB03754,0,DB01622
DB00364,0,DB00400
DB11126,0,DB00467
DB00900,0,DB01153
DB09104,0,DB01403
DB00900,0,DB00857
DB00900,0,DB00681
DB09281,0,DB01072
DB06723,0,DB01614
DB09281,0,DB00850
DB06216,0,DB01112
DB09104,0,DB09241
DB01370,0,DB00487
DB06724,0,DB00933
DB03754,0,DB01072
DB01377,0,DB00685
DB01370,0,DB09414
DB09104,0,DB01614
DB13595,0,DB00623
DB08806,0,DB01254
DB00364,0,DB00091
DB09281,0,DB00679
DB08938,0,DB00685
DB01377,0,DB00254
DB09275,0,DB00685
DB01390,0,DB00685
DB11348,0,DB01137
DB09265,0,DB00498
DB08938,0,DB00467
DB00900,0,DB00196
DB13142,0,DB00467
DB06724,0,DB09146
DB01390,0,DB01592
DB01142,0,DB09146
DB00863,0,DB01112
DB03754,0,DB09146
DB03754,0,DB06824
DB06723,0,DB06824
DB09146,0,DB09561
DB13595,0,DB06824
DB06216,0,DB06589
DB11093,0,DB00779
DB06724,0,DB00437
DB00326,0,DB01196
DB06723,0,DB01044
DB00900,0,DB00362
DB09275,0,DB09241
DB08938,0,DB01614
DB09275,0,DB00817
DB00501,0,DB01112
DB00900,0,DB00639
DB01586,0,DB01054
DB01390,0,DB00618
DB06723,0,DB09449
DB13142,0,DB00487
DB13142,0,DB01044
DB09281,0,DB00508
DB01377,0,DB01137
DB00364,0,DB09040
DB09281,0,DB09561
DB01370,0,DB00433
DB01377,0,DB01059
DB00364,0,DB00646
DB00448,0,DB01592
DB00364,0,DB00254
DB01164,0,DB00827
DB00501,0,DB01254
DB09275,0,DB01246
DB09104,0,DB01069
DB13231,0,DB00487
DB00258,0,DB01155
DB09281,0,DB00933
DB01377,0,DB01254
DB09104,0,DB01254
DB00900,0,DB00826
DB00364,0,DB00525
DB08938,0,DB00618
DB08938,0,DB00679
DB01370,0,DB00618
DB09104,0,DB00254
DB00334,0,DB00705
DB09147,0,DB09414
DB09281,0,DB06824
DB01390,0,DB09414
DB03754,0,DB01059
DB06723,0,DB00850
DB09104,0,DB01622
DB01397,0,DB01017
DB00326,0,DB00467
DB11093,0,DB00166
DB13231,0,DB00166
DB09281,0,DB01254
DB09104,0,DB09146
DB08938,0,DB00817
DB00364,0,DB09561
DB00364,0,DB00239
DB09281,0,DB01592
DB06724,0,DB00508
DB01390,0,DB00679
DB09275,0,DB00467
DB00326,0,DB01208
DB01377,0,DB00437
DB01370,0,DB09449
DB13142,0,DB01196
DB06723,0,DB00685
DB00940,0,DB00705
DB06724,0,DB01208
DB01377,0,DB01403
DB06724,0,DB04576
DB00927,0,DB00705
DB00585,0,DB01254
DB09104,0,DB06824
DB03754,0,DB09449
DB00940,0,DB09146
DB00736,0,DB09146
DB09104,0,DB01155
DB00653,0,DB09093
DB09281,0,DB01137
DB09275,0,DB09414
DB11126,0,DB00779
DB09281,0,DB00487
DB00326,0,DB04576
DB08806,0,DB01592
DB06723,0,DB00831
DB01592,0,DB00859
DB01370,0,DB01059
DB00334,0,DB09147
DB00213,0,DB09146
DB00213,0,DB01592
DB09104,0,DB00827
DB00364,0,DB03793
DB09275,0,DB00420
DB11093,0,DB00817
DB13231,0,DB00817
DB01377,0,DB00817
DB13595,0,DB09093
DB11126,0,DB00487
DB06723,0,DB01208
DB13595,0,DB01608
DB06723,0,DB04576
DB01370,0,DB01155
DB09104,0,DB00850
DB06723,0,DB01254
DB00900,0,DB00793
DB06724,0,DB01608
DB00364,0,DB09031
DB01069,0,DB01254
DB11348,0,DB04576
DB08938,0,DB09147
DB00900,0,DB08958
DB00658,0,DB00685
DB03754,0,DB00850
DB06724,0,DB06824
DB11348,0,DB00685
DB09281,0,DB01069
DB09104,0,DB01208
DB01390,0,DB00831
DB00751,0,DB06589
DB00940,0,DB01416
DB01142,0,DB09147
DB06724,0,DB01024
DB01377,0,DB01069
DB00900,0,DB00877
DB00326,0,DB01044
DB00900,0,DB00400
DB11126,0,DB01155
DB11093,0,DB01059
DB09146,0,DB00166
DB00364,0,DB00582
DB09146,0,DB09449
DB13595,0,DB01137
DB09275,0,DB01044
DB09281,0,DB01059
DB11126,0,DB01059
DB13595,0,DB01017
DB00927,0,DB06589
DB00326,0,DB00779
DB03754,0,DB01403
DB01397,0,DB09093
DB06723,0,DB00618
DB06723,0,DB01017
DB00364,0,DB09093
DB09275,0,DB09146
DB09275,0,DB00508
DB09275,0,DB09449
DB01390,0,DB00623
DB00900,0,DB00738
DB00927,0,DB01592
DB09275,0,DB00951
DB09281,0,DB00433
DB00364,0,DB01153
DB00900,0,DB06697
DB09281,0,DB01622
DB06724,0,DB00951
DB00254,0,DB09147
DB06724,0,DB00467
DB00364,0,DB00735
DB13142,0,DB09449
DB09281,0,DB01246
DB06724,0,DB00420
DB01575,0,DB01627
DB00213,0,DB09147
DB00501,0,DB09146
DB00900,0,DB00582
DB11126,0,DB09414
DB06723,0,DB00679
DB00658,0,DB00827
DB13595,0,DB00437
DB13595,0,DB00420
DB00751,0,DB01112
DB09275,0,DB01608
DB08938,0,DB04576
DB00653,0,DB00166
DB08938,0,DB00680
DB01390,0,DB00433
DB11093,0,DB01196
DB00751,0,DB09147
DB00927,0,DB09147
DB13142,0,DB09561
DB01129,0,DB01592
DB00900,0,DB01007
DB06723,0,DB00487
DB09275,0,DB01208
DB01390,0,DB01069
DB00448,0,DB09146
DB03754,0,DB00508
DB13142,0,DB00166
DB08938,0,DB00779
DB01370,0,DB00933
DB09104,0,DB00166
DB00900,0,DB01099
DB09275,0,DB00850
DB08938,0,DB01059
DB11348,0,DB00779
DB01370,0,DB01614
DB06723,0,DB00623
DB09275,0,DB01614
DB09281,0,DB00254
DB01390,0,DB00827
DB06723,0,DB01592
DB06723,0,DB09414
DB01164,0,DB00166
DB00863,0,DB01254
DB01164,0,DB00779
DB09093,0,DB09147
DB09281,0,DB09241
DB08806,0,DB09147
DB09104,0,DB00951
DB01142,0,DB01592
DB00364,0,DB00877
DB13595,0,DB01059
DB01164,0,DB01196
DB09275,0,DB09147
DB00900,0,DB00936
DB13142,0,DB00779
DB00736,0,DB01592
DB01377,0,DB01155
DB09104,0,DB01059
DB13231,0,DB04576
DB01164,0,DB00817
DB09281,0,DB00477
DB00658,0,DB01155
DB03754,0,DB00827
DB01377,0,DB01608
DB01390,0,DB01059
DB00900,0,DB09040
DB08938,0,DB01069
DB00338,0,DB09146
DB00334,0,DB06589
DB00927,0,DB01254
DB09104,0,DB01592
DB05351,0,DB01592
DB00364,0,DB00738
DB01129,0,DB09147
DB06724,0,DB09093
DB13142,0,DB01137
DB00326,0,DB09561
DB09104,0,DB00623
DB01377,0,DB04576
DB08938,0,DB09414
DB01370,0,DB00850
DB00213,0,DB01072
DB09275,0,DB00680
DB01390,0,DB09561
DB11126,0,DB00817
DB01164,0,DB09449
DB00364,0,DB01243
DB01370,0,DB01069
DB01390,0,DB00951
DB09281,0,DB00779
DB11348,0,DB09449
DB09281,0,DB00951
DB13231,0,DB00685
DB00258,0,DB01059
DB01397,0,DB00166
DB01370,0,DB01615
DB01397,0,DB00618
DB01370,0,DB00508
DB01377,0,DB00487
DB11126,0,DB09449
DB08938,0,DB00477
DB00448,0,DB09147
DB01390,0,DB01615
DB01370,0,DB01208
DB11126,0,DB00166
DB09104,0,DB00420
DB01370,0,DB09146
DB03754,0,DB00437
DB06723,0,DB01403
DB09281,0,DB00618
DB00658,0,DB00487
DB09281,0,DB01403
DB01370,0,DB00817
DB08938,0,DB09241
DB01377,0,DB00680
DB13595,0,DB00933
DB00940,0,DB01112
DB03754,0,DB00680
DB09281,0,DB09147
DB09281,0,DB09146
DB11348,0,DB01044
DB00736,0,DB01072
DB03754,0,DB01208
DB09275,0,DB09561
DB00900,0,DB00520
DB08938,0,DB00623
DB13231,0,DB09414
DB11093,0,DB04576
DB06723,0,DB09093
DB00900,0,DB01167
DB00940,0,DB09147
DB00364,0,DB09041
DB08938,0,DB01208
DB00658,0,DB00467
DB13142,0,DB00685
DB00364,0,DB00857
DB06216,0,DB01416
DB00751,0,DB00705
DB03754,0,DB00817
DB01377,0,DB06824
DB11348,0,DB00827
DB00863,0,DB09147
DB00258,0,DB00817
DB06724,0,DB09147
DB09281,0,DB01017
DB01164,0,DB09414
DB00258,0,DB09414
DB00900,0,DB01127
DB00736,0,DB09147
DB06216,0,DB09147
DB05351,0,DB09146
DB13595,0,DB01615
DB13595,0,DB00467
DB01370,0,DB00623
DB09104,0,DB01246
DB01069,0,DB09147
DB06724,0,DB00817
DB11093,0,DB00467
DB00254,0,DB01592
DB01390,0,DB09093
DB13595,0,DB01614
DB00658,0,DB04576
DB01390,0,DB09449
DB01370,0,DB00679
DB00258,0,DB01044
DB06724,0,DB00779
DB09275,0,DB00831
DB01370,0,DB01017
DB11093,0,DB00487
DB01377,0,DB00623
DB00338,0,DB01072
DB00364,0,DB01188
DB08938,0,DB00850
DB01390,0,DB01208
DB01370,0,DB09241
DB01370,0,DB09093
DB05351,0,DB09147
DB09104,0,DB00618
DB09281,0,DB00467
DB01390,0,DB01044
DB01592,0,DB09561
DB00900,0,DB01026
DB08938,0,DB01137
DB03754,0,DB01155
DB00364,0,DB00257
DB13595,0,DB01069
DB08938,0,DB00827
DB13595,0,DB00679
DB00927,0,DB01416
DB00940,0,DB01592
DB00863,0,DB01592
DB00900,0,DB03793
DB11348,0,DB01208
DB09275,0,DB01403
DB06723,0,DB00933
DB09275,0,DB01615
DB01390,0,DB00680
DB09281,0,DB01024
DB11348,0,DB01059
DB13595,0,DB09147
DB13595,0,DB01208
DB01390,0,DB04576
DB13595,0,DB01403
DB13231,0,DB01155
DB01377,0,DB01044
DB00863,0,DB09146
DB00364,0,DB06697
DB03754,0,DB00487
DB00334,0,DB01112
DB00364,0,DB08943
DB09275,0,DB00827
DB06723,0,DB09147
DB01370,0,DB01072
DB08806,0,DB06589
DB01377,0,DB09241
DB13595,0,DB00850
DB09104,0,DB01615
DB01164,0,DB01059
DB00364,0,DB01127
DB00900,0,DB04794
DB00326,0,DB01059
DB00751,0,DB01592
DB01377,0,DB00779
DB09281,0,DB04576
DB01370,0,DB00951
DB00585,0,DB01416
DB09104,0,DB00437
DB03754,0,DB00433
DB01390,0,DB00437
DB08938,0,DB01246
DB01390,0,DB09241
DB06723,0,DB00433
DB01390,0,DB09147
DB06724,0,DB01254
DB00585,0,DB06589
DB13595,0,DB09449
DB01142,0,DB01112
DB00364,0,DB00618
DB01377,0,DB01615
DB06723,0,DB01069
DB00863,0,DB01416
DB13142,0,DB00817
DB06724,0,DB09241
DB01390,0,DB01246
DB09281,0,DB00817
DB00258,0,DB01137
DB00585,0,DB01112
DB01390,0,DB00487
DB13595,0,DB00433
DB01377,0,DB01208
DB00326,0,DB00487
DB06724,0,DB00623
DB09104,1,DB00422
DB01370,1,DB06701
DB00940,1,DB00884
DB09104,1,DB06701
DB00940,1,DB06701
DB01233,1,DB00091
DB13595,1,DB00422
DB00751,1,DB06701
DB00736,1,DB06701
DB06724,1,DB06701
DB09281,1,DB00422
DB08806,1,DB00884
DB01390,1,DB06701
DB09281,1,DB06701
DB06723,1,DB06701
DB05351,1,DB00182
DB06723,1,DB00422
DB00863,1,DB00884
DB00501,1,DB00422
DB00927,1,DB00422
DB00338,1,DB00422
DB00736,1,DB00422
DB01069,1,DB06701
DB00898,1,DB00864
DB01377,1,DB00422
DB01129,1,DB06701
DB01377,1,DB06701
DB06216,1,DB00884
DB00338,1,DB01576
DB00585,1,DB00422
DB00940,1,DB00422
DB00898,1,DB00374
DB00585,1,DB06701
DB00334,1,DB00884
DB09275,1,DB00422
DB08938,1,DB00422
DB00338,1,DB06701
DB00334,1,DB06701
DB00751,1,DB00422
DB00213,1,DB06701
DB13595,1,DB06701
DB00501,1,DB00884
DB03754,1,DB00422
DB01069,1,DB00422
DB09275,1,DB06701
DB00736,1,DB01576
DB08806,1,DB00422
DB01129,1,DB00422
DB00448,1,DB01576
DB00863,1,DB00422
DB00213,1,DB01576
DB00126,1,DB06723
DB05351,1,DB01576
DB08806,1,DB06701
DB00448,1,DB00422
DB00213,1,DB00182
DB00927,1,DB06701
DB00396,2,DB00582
DB00396,2,DB01034
DB00396,2,DB00362
DB00396,2,DB03793
DB00396,2,DB08958
DB00396,2,DB01157
DB00396,2,DB01167
DB00396,2,DB06820
DB00396,2,DB09031
DB00396,2,DB01127
DB00396,2,DB00525
DB00396,2,DB00257
DB00396,2,DB00793
DB00396,2,DB00735
DB00396,2,DB00857
DB00396,2,DB00681
DB00396,2,DB01153
DB00396,2,DB01026
DB00396,2,DB00639
DB00396,2,DB01422
DB00396,2,DB01263
DB00396,2,DB00091
DB00396,2,DB01188
DB00396,2,DB04794
DB00396,2,DB00196
DB00396,2,DB01243
DB00396,2,DB00520
DB00396,2,DB00877
DB00396,2,DB09040
DB00396,2,DB01007
DB00396,2,DB00826
DB01130,3,DB13595
DB00741,3,DB03754
DB00394,3,DB03754
DB00240,3,DB09281
DB01234,3,DB01390
DB01380,3,DB06724
DB00635,3,DB09275
DB00846,3,DB01377
DB06781,3,DB01390
DB00324,3,DB13595
DB01260,3,DB09281
DB00443,3,DB01377
DB02187,3,DB06724
DB08905,3,DB06723
DB09091,3,DB09104
DB00846,3,DB09275
DB00687,3,DB09275
DB00687,3,DB01370
DB01384,3,DB03754
DB11921,3,DB01370
DB01708,3,DB09275
DB00240,3,DB08938
DB00860,3,DB06723
DB00655,3,DB09275
DB00180,3,DB06724
DB01013,3,DB13595
DB01380,3,DB08938
DB01130,3,DB08938
DB06781,3,DB03754
DB00860,3,DB08938
DB08905,3,DB01390
DB00394,3,DB01390
DB00663,3,DB01390
DB08905,3,DB01377
DB00655,3,DB09104
DB00663,3,DB03754
DB00324,3,DB08938
DB09095,3,DB13595
DB00547,3,DB08938
DB09091,3,DB09275
DB13158,3,DB01370
DB00443,3,DB01390
DB09091,3,DB01377
DB00394,3,DB01377
DB11921,3,DB01377
DB00741,3,DB09104
DB08905,3,DB01370
DB06781,3,DB13595
DB08970,3,DB01377
DB00443,3,DB06724
DB06781,3,DB06723
DB01384,3,DB08938
DB00655,3,DB01370
DB00288,3,DB09281
DB00635,3,DB13595
DB00663,3,DB09275
DB08905,3,DB09281
DB00180,3,DB06723
DB08971,3,DB01377
DB01234,3,DB03754
DB00860,3,DB03754
DB00443,3,DB01370
DB13158,3,DB09281
DB08906,3,DB08938
DB00288,3,DB06723
DB01410,3,DB13595
DB00620,3,DB06724
DB00180,3,DB01377
DB00873,3,DB03754
DB00846,3,DB09104
DB00596,3,DB09104
DB01410,3,DB01377
DB08905,3,DB09275
DB01222,3,DB09104
DB00324,3,DB06724
DB00288,3,DB13595
DB06781,3,DB01370
DB00240,3,DB01370
DB00959,3,DB09104
DB04574,3,DB01390
DB00741,3,DB09275
DB01013,3,DB01390
DB06786,3,DB09281
DB00764,3,DB09104
DB01047,3,DB13595
DB00741,3,DB13595
DB01410,3,DB01390
DB00663,3,DB06724
DB00620,3,DB01377
DB00687,3,DB08938
DB00547,3,DB01370
DB00846,3,DB08938
DB00959,3,DB13595
DB06786,3,DB06724
DB00394,3,DB13595
DB09095,3,DB08938
DB00635,3,DB09281
DB00663,3,DB09104
DB00896,3,DB03754
DB00288,3,DB06724
DB00591,3,DB03754
DB00240,3,DB01390
DB00896,3,DB01370
DB00288,3,DB03754
DB06781,3,DB01377
DB01380,3,DB09275
DB01260,3,DB13595
DB00764,3,DB01370
DB01013,3,DB06723
DB00324,3,DB09275
DB13158,3,DB09104
DB01410,3,DB06724
DB00873,3,DB01377
DB01260,3,DB01370
DB01410,3,DB09281
DB00223,3,DB01370
DB08971,3,DB03754
DB04574,3,DB09275
DB01047,3,DB01377
DB00764,3,DB13595
DB00223,3,DB03754
DB01234,3,DB06723
DB00959,3,DB09281
DB00873,3,DB09281
DB01410,3,DB09275
DB08906,3,DB09281
DB00620,3,DB13595
DB09091,3,DB09281
DB01708,3,DB01377
DB00846,3,DB03754
DB09091,3,DB06724
DB01260,3,DB01390
DB00620,3,DB09281
DB08970,3,DB03754
DB00180,3,DB03754
DB00596,3,DB13595
DB00253,3,DB01377
DB00873,3,DB08938
DB01234,3,DB13595
DB01130,3,DB01370
DB08906,3,DB09275
DB00394,3,DB06724
DB00547,3,DB09104
DB00635,3,DB01377
DB00873,3,DB01390
DB01380,3,DB01390
DB01222,3,DB08938
DB01013,3,DB09275
DB01234,3,DB01377
DB00896,3,DB01390
DB00635,3,DB01370
DB00655,3,DB09281
DB00838,3,DB06723
DB00591,3,DB09104
DB04574,3,DB13595
DB00687,3,DB03754
DB01260,3,DB06724
DB00596,3,DB09275
DB09095,3,DB01377
DB00838,3,DB09104
DB01047,3,DB06724
DB00896,3,DB06723
DB13158,3,DB03754
DB08971,3,DB01370
DB00588,3,DB01377
DB00873,3,DB09104
DB00860,3,DB01377
DB13158,3,DB06724
DB08970,3,DB01390
DB13158,3,DB13595
DB00588,3,DB06723
DB01410,3,DB03754
DB06786,3,DB01370
DB00687,3,DB13595
DB00394,3,DB08938
DB00547,3,DB03754
DB04574,3,DB06723
DB08906,3,DB03754
DB01260,3,DB03754
DB01384,3,DB06723
DB06786,3,DB13595
DB08906,3,DB01370
DB06786,3,DB03754
DB08971,3,DB13595
DB06781,3,DB09104
DB00860,3,DB13595
DB02187,3,DB09275
DB01013,3,DB01370
DB00838,3,DB01377
DB00838,3,DB01390
DB00635,3,DB06724
DB00846,3,DB01370
DB09095,3,DB01390
DB01013,3,DB06724
DB00635,3,DB06723
DB01708,3,DB13595
DB00741,3,DB01370
DB01380,3,DB03754
DB00253,3,DB06724
DB13158,3,DB09275
DB00288,3,DB01390
DB02187,3,DB09104
DB08970,3,DB09104
DB02187,3,DB13595
DB01222,3,DB09281
DB00253,3,DB06723
DB00591,3,DB01390
DB11921,3,DB13595
DB01384,3,DB09275
DB00180,3,DB08938
DB00959,3,DB06724
DB00288,3,DB01370
DB00896,3,DB06724
DB00180,3,DB09281
DB00741,3,DB06723
DB01260,3,DB06723
DB00240,3,DB03754
DB01234,3,DB09104
DB01222,3,DB09275
DB00394,3,DB06723
DB08906,3,DB13595
DB01047,3,DB09275
DB00620,3,DB09275
DB01708,3,DB09281
DB01708,3,DB03754
DB01380,3,DB01377
DB00394,3,DB09275
DB01047,3,DB03754
DB01380,3,DB09281
DB00838,3,DB08938
DB00764,3,DB03754
DB11921,3,DB06723
DB02187,3,DB09281
DB08971,3,DB09104
DB01380,3,DB13595
DB00324,3,DB09104
DB09091,3,DB06723
DB00663,3,DB01377
DB11921,3,DB01390
DB01410,3,DB01370
DB00596,3,DB08938
DB06781,3,DB09281
DB00838,3,DB13595
DB00620,3,DB08938
DB01384,3,DB01377
DB00591,3,DB08938
DB04574,3,DB01370
DB00860,3,DB09275
DB00253,3,DB09104
DB01130,3,DB03754
DB01047,3,DB08938
DB00223,3,DB09281
DB00959,3,DB06723
DB06786,3,DB06723
DB00838,3,DB03754
DB04574,3,DB03754
DB00764,3,DB09281
DB00223,3,DB01390
DB00687,3,DB06723
DB00896,3,DB09281
DB00959,3,DB03754
DB00838,3,DB09275
DB01708,3,DB06724
DB01047,3,DB09104
DB00288,3,DB08938
DB09095,3,DB06724
DB00741,3,DB01377
DB00896,3,DB13595
DB01260,3,DB01377
DB09095,3,DB06723
DB00324,3,DB09281
DB00324,3,DB01377
DB08971,3,DB09275
DB00591,3,DB01370
DB01260,3,DB09275
DB00223,3,DB09275
DB00896,3,DB09275
DB01222,3,DB06724
DB00741,3,DB01390
DB00547,3,DB06724
DB00591,3,DB09281
DB00687,3,DB09104
DB00663,3,DB09281
DB01130,3,DB09104
DB00663,3,DB13595
DB00896,3,DB08938
DB13158,3,DB01390
DB00687,3,DB06724
DB00655,3,DB13595
DB00443,3,DB03754
DB01410,3,DB08938
DB01708,3,DB09104
DB00588,3,DB06724
DB00846,3,DB13595
DB00764,3,DB08938
DB02187,3,DB06723
DB01013,3,DB01377
DB01260,3,DB09104
DB00959,3,DB01370
DB00223,3,DB01377
DB01384,3,DB01390
DB08970,3,DB08938
DB08970,3,DB06723
DB08905,3,DB06724
DB00240,3,DB06724
DB06786,3,DB01377
DB00764,3,DB01377
DB00596,3,DB06724
DB01130,3,DB06723
DB01222,3,DB01390
DB01234,3,DB08938
DB08906,3,DB06724
DB00253,3,DB13595
DB00288,3,DB09275
DB02187,3,DB01377
DB00253,3,DB09275
DB00620,3,DB01370
DB01234,3,DB06724
DB00324,3,DB03754
DB13158,3,DB01377
DB08971,3,DB01390
DB00860,3,DB09281
DB00846,3,DB06723
DB08971,3,DB09281
DB00873,3,DB09275
DB01047,3,DB09281
DB08971,3,DB06723
DB00588,3,DB13595
DB08970,3,DB01370
DB09091,3,DB13595
DB00596,3,DB03754
DB02187,3,DB08938
DB00741,3,DB09281
DB00394,3,DB09104
DB08906,3,DB01390
DB00240,3,DB09104
DB00324,3,DB01390
DB00588,3,DB09104
DB00443,3,DB09275
DB00547,3,DB09281
DB00591,3,DB01377
DB00860,3,DB01370
DB08906,3,DB06723
DB00588,3,DB08938
DB00253,3,DB01370
DB00588,3,DB03754
DB00655,3,DB08938
DB09095,3,DB01370
DB11921,3,DB09281
DB00663,3,DB01370
DB01708,3,DB08938
DB01384,3,DB13595
DB00394,3,DB01370
DB00180,3,DB01370
DB00180,3,DB09104
DB06781,3,DB09275
DB00588,3,DB01370
DB01130,3,DB09281
DB00655,3,DB06723
DB13158,3,DB06723
DB01384,3,DB09104
DB00846,3,DB09281
DB01186,4,DB00727
DB00320,4,DB00727
DB00696,4,DB00727
DB01200,4,DB00727
DB00589,4,DB00727
DB00247,4,DB00727
DB00950,4,DB00661
DB01115,5,DB00502
DB08901,5,DB00257
DB01253,5,DB09054
DB00468,5,DB00476
DB00912,5,DB00675
DB01261,5,DB00263
DB08860,5,DB01118
DB01114,5,DB01319
DB00864,5,DB00542
DB05381,5,DB00661
DB04841,5,DB01104
DB00433,5,DB04868
DB01002,5,DB00227
DB00661,5,DB00622
DB00598,5,DB01075
DB00831,5,DB06290
DB00852,5,DB00215
DB00783,5,DB01171
DB13874,5,DB01151
DB05541,5,DB00289
DB04871,5,DB01026
DB00850,5,DB01029
DB06636,5,DB00091
DB00818,5,DB00208
DB00567,5,DB00951
DB01103,5,DB01211
DB00757,5,DB00254
DB01037,5,DB09198
DB01295,5,DB01087
DB04574,5,DB08865
DB00332,5,DB00224
DB04946,5,DB00254
DB05271,5,DB01167
DB08907,5,DB00227
DB01587,5,DB00289
DB00918,5,DB01156
DB00788,5,DB04868
DB01591,5,DB00289
DB00213,5,DB00289
DB01171,5,DB01097
DB00530,5,DB00289
DB00972,5,DB00322
DB00972,5,DB09054
DB01041,5,DB00208
DB00726,5,DB06414
DB00889,5,DB00496
DB00796,5,DB01015
DB09236,5,DB01321
DB00188,5,DB00176
DB01124,5,DB01129
DB09262,5,DB00196
DB00814,5,DB00705
DB00784,5,DB00625
DB00956,5,DB08893
DB00863,5,DB09039
DB01028,5,DB01118
DB00514,5,DB00283
DB01195,5,DB04871
DB00349,5,DB00254
DB00818,5,DB06636
DB00337,5,DB08865
DB00661,5,DB01124
DB00943,5,DB00264
DB00337,5,DB09074
DB00822,5,DB00343
DB09166,5,DB00619
DB00836,5,DB00857
DB00860,5,DB00705
DB01020,5,DB01149
DB00849,5,DB09120
DB00250,5,DB09065
DB00539,5,DB06636
DB00783,5,DB00446
DB06292,5,DB00976
DB00568,5,DB08865
DB01412,5,DB00300
DB01191,5,DB00622
DB00307,5,DB01167
DB00571,5,DB00752
DB00324,5,DB01149
DB06209,5,DB00322
DB01349,5,DB04868
DB00570,5,DB00246
